objectid,name,totalvotes,usersrated
134618,Zen Garden,1,198
137179,Deck of Thieves,2,82
283699,Towers of Am'harb,0,32
142158,Plucky Pilots,3,58
7799,Bloodiest Day  The Battle of Antietam September 17,0,34
171889,Sawanna,1,53
1341,Crib Wars,0,75
168457,HexAgony,0,61
34692,Dino Detektive,2,47
10780,The Powerpuff Girls  Mojo Jojo Attacks Townsville Game,0,43
136415,Alles K\u00e4se!,6,132
171912,Cluedo Shuffle,1,52
28050,Pixel,1,48
29146,Okey,5,47
8728,Ultra Marines,3,65
230130,Forsaken Forest,0,43
91653,Zicke Zacke,0,66
4780,Der Herr der Ringe  Die Zwei T\u00fcrme \u2013 das Kartenspiel,3,174
6507,Major Campaigns of General Douglas MacArthur,5,56
159041,Vikings on the Volga,1,31
10266,Armati,1,30
111097,Villains and Vigilantes Card Game,2,44
5343,Hang on Harvey!,2,50
219502,Templars' Journey,4,71
180,Pool Position,3,127
116194,D\u00e9clic!? Family,0,37
59309,Orchard  Memo Game,1,38
147616,Virgin Seas,0,37
69347,Barca,1,32
195158,Project Z  The Zombie Miniatures Game,1,45
36790,Pickpocket,1,82
160871,Scotland Rising,2,34
66197,Spiel mit Lukas  Dribbel-Fieber,0,38
37103,Spangles,1,49
40006,Herkules Ameise,0,30
131812,[_BL\u00c4NK],2,33
220980,Solstice  Fall of Empire,1,35
36985,Logger,3,45
25246,Esagek,0,41
5933,Red Sky Morning,0,41
200314,Jack the Ripper,2,37
237153,Fruit Ninja  Combo Party,1,87
30286,Territories,3,44
9973,Cauldron,1,43
24483,Wackee SIX,2,60
37686,O\u00f9 \u00e9tiez-vous?,3,105
234614,Rory's Story Cubes  Explore,0,33
2159,Kimbo,3,58
12629,Marching Through Georgia,1,46
145653,Hemloch  Vault of Darkness,0,32
175867,[microfilms],4,114
31401,Knjaz'ja,2,58
7650,Battlefield  Europe,1,79
94476,New World Colony,1,36
188793,Game of Thrones  The Trivia Game,2,91
173752,The Cookie,3,51
247567,D-Day Dice Pocket,2,30
10776,Sword & Shield,1,39
7931,Remember Gordon! The Battle of Omdurman,0,35
80908,4 Monkeys,5,141
159573,Taxi Wildlife,1,51
2597,Jurassic Park III  Island Survival Game,4,146
282,Vikingatid,1,70
235899,Catham City,3,52
243757,Gangster City,1,39
202581,Ascendants of Aetheros,5,55
43802,1940  What If Germany Went East?,0,30
257598,MacGyver  The Escape Room Game,1,100
271774,Sherlock Express,0,73
166215,Tricks & Deserts,1,31
207764,Time Bomb,1,65
171663,Attila,1,158
28017,Bleff,4,36
155484,Cheesonomics,1,57
2362,Tower of the Wizard King,4,142
73244,Cauldron  Battle for Gazala,1,31
85338,Antigua,5,119
23920,Border Reivers,1,44
157995,Noueni,1,39
7921,Round-Up,1,36
216301,Scotland Yard  Das Kartenspiel,3,65
179,Walkover,0,44
829,Battle of the Bands,3,182
355,Das letzte Paradies,8,155
27007,For Bloody Honor  The Russian Civil War,1,36
57865,X610Z,5,36
15676,Terrace 6x6,1,31
20050,Tekeli-li,0,98
197433,Miskatonic School for Boys,1,48
173514,Meeple Quest,1,46
18023,Postcard from the Revolution,3,64
226736,Good Little Martian,3,32
35763,Climb!,3,159
86849,Total Soccer,1,31
150971,Lucca the City of Games,1,44
30370,E.T.I.  Estimated Time to Invasion,2,181
5135,Malarky,2,396
3155,Lumberjack,3,155
15267,Des chiffres et des lettres,1,102
7522,Wave of Terror,0,72
162888,Phoenix Covenant,1,43
36554,Enuk,3,114
145897,Choose One!,2,91
173253,Black Stories  Dark Tales Edition,0,60
204429,More Bloody Nights,2,49
1649,Kroll & Prumni,2,78
86025,Captain Jack's Gold,4,62
1744,Monster Mash,2,163
7986,Crazy Rally,0,41
268762,Kibble Scuffle,0,31
28238,Kitty Bitty,2,218
10605,Stratego Tournament,2,44
9913,Al\u00e9sia,4,40
118539,Medieval Conspiracy,2,44
46925,K\u00e1men \u2013 Zbran\u011b \u2013 Pap\u00edr,3,58
151191,Pan  T'es Mort,1,53
16471,Great Medieval Battles Bannockburn and Angora,0,34
225689,Warlords of Terra,1,30
5167,Rubik's Illusion,1,68
188198,Zaginione Dziedzictwo  Gwiezdne Ostrze,1,48
136029,Le Tricheur,1,51
29286,Stratego  America's Civil War Collector's Edition,1,45
6042,Samurai Sunset,1,40
39029,Castle Builders,8,120
5396,Trade Winds,2,32
73245,Arnhem  The Farthest Bridge,1,64
8201,In 80 Karten um die Welt,0,35
27751,Organic Soup,1,47
8816,Frenzy,1,212
184351,Honey Wars,4,59
134279,Mafia Casino,3,95
112210,Metro 2033,12,248
193695,Let Them Eat Cake,1,128
148,Die Gl\u00fccksritter,4,128
115370,Cuttle,2,35
127434,Taschkent,1,33
37391,Scotland Yard,2,63
35508,Chainmail,3,70
20952,UNO Junior,3,228
42685,Connect 4x4,8,131
130223,Auf die N\u00fcsse!,2,62
6049,Czechoslovakia 1938,1,76
33958,Rapscallion,2,70
120770,Day of the Dead,0,32
120444,Project Pandora  Grim Cargo,4,50
7683,Ronda Magica,0,34
819,Quacksalbe,2,39
166183,Palaces,1,45
2836,Magestones,2,111
14468,Blood & Iron  Bismarck's Wars for Empire,0,41
137780,Th\u00e9matik,2,57
140861,Operation  Maccabee,0,55
36698,The Crusades,0,45
37307,Fladderadatsch,0,32
84609,ROLLICK!  The Hysterical Game of Clues and Collaboration,3,38
141577,S\u0142owoStworki,2,34
163963,League of Hackers,1,44
164829,Flea Marketeers,2,42
10304,Julius Caesar,3,78
33624,Trivial Pursuit Deluxe,2,152
1167,Flower Power,0,51
12870,Film Frenzy,2,33
105004,Sarena,4,56
228,Lunch Money,17,2518
4574,Slang Teasers,3,43
146999,Katapult,2,31
233080,Book of Dragons,0,44
144631,Futterneid,1,107
35167,Quadrago,2,32
13328,Chromino Deluxe,4,374
144420,Nichtlustig  Noch mehr Labor Chaos,0,43
2299,Lords of the Renaissance,0,46
6748,Scum  The Food Chain Game,6,181
258752,Bitcoin Hackers,4,91
231872,Heirs of the Wizard King,3,47
67609,Way of the Dragon,11,148
273699,Weird Alchemy,1,82
28454,The New Yorker  Cartoon Caption Game,1,77
6939,The Battle of Guilford Courthouse,2,52
38334,Logan Stones,3,163
175086,San,1,49
124757,Famous Fastballs  The World's Smallest Baseball Game,1,47
268185,Warhammer  The Game of Fantasy Battles (4th Edition),1,32
8979,Oodles of Doodles,2,53
4983,Der Herr der Ringe  Die Zwei T\u00fcrme,2,109
179813,Manhattan TraffIQ,2,58
252883,TOKYO SIDEKICK,2,31
84453,Nexos,0,73
9350,Das gro\u00dfe Fressen,2,38
66969,Zag\u0142ada Atlantydy,2,47
1650,The Lord of the Rings Adventure Game,1,65
165044,EverZone  Strategic Battles in the Universe,3,77
1474,Ohio,0,99
69356,Kalua,2,206
5858,Clue II  Murder in Disguise VCR Mystery Game,4,86
220478,BARPIG,1,77
54707,Fantom Star\u00e9 Prahy,1,50
18765,Shabadabada,1,129
227599,Brew Dice,0,54
257045,Murder on the Cosmic Express,4,49
7622,Morsecode \u00b7\u00b7\u00b7\u2013,0,40
125148,Lap Dance,10,359
141997,Chronos Conquest,1,61
271759,Moon-Bots,2,35
5193,The Fury of the Norsemen,1,72
18843,Sombras Sobre Isla Negra,2,58
3620,TrainSport  Austria,0,52
238968,The Awful Orphanage,1,66
155406,Football Stars  Jogo de Cartas Ilustradas,1,30
153478,Putz die Wutz,1,33
24485,Take Your Best Shot,1,74
7464,Battleship Card Game,3,164
19793,Robber Barons,2,42
7956,Formel 1 N\u00fcrburgring,1,33
129313,Custer's Final Campaign  7th Cavalry at Little Bighorn,0,48
38263,Sushi Bar,1,30
4878,How to Host a Murder  Grapes of Frath,1,46
4163,Quest for the Faysylwood,1,39
64431,Buraco,4,47
879,Tacara,1,35
2207,Land Grab,3,72
169768,Space Opera,1,44
175263,4 the Birds,0,92
182400,Poor Choices  Adult Edition,2,35
41496,Chickyboom,2,150
4012,Army Group Center  June 22-28,0,39
63779,Shake 'n Take,1,71
172168,Tschakka Lakka  Die rasante W\u00fcrfeljagd nach dem Tempelschatz,0,60
156077,A Fistful of Dinero,3,63
249289,Zogen,0,67
181615,Nitro Glyxerol,1,70
1277,Fish & Chips,2,31
132532,Here,5,139
44715,Pega o Pinguim!,2,34
165417,Puerto Diablo,1,40
155440,Pleasant Dreams,6,135
5258,Star Trek  The Next Generation \u2013 Interactive Video Board Game \u2013 A Klingon Challenge,8,474
2864,Automania  The Game of the Motor Giants,0,80
162974,Chroma Cubes,0,34
37743,Consensus,2,67
109643,World Conquerors,5,140
188753,ElemenZ,0,44
94916,Zed Deck,5,43
57458,Darwinci,2,114
41788,Striking the Anvil  Operation Anvil Dragoon,0,33
32086,1939-45 Harc Eur\u00f3p\u00e1\u00e9rt,3,36
1680,Elements,1,80
195476,Master Thief,1,52
36412,Goblin Slayer,4,55
19127,Chinese Poker,2,55
129625,Irezumi,1,35
3993,Necromancer,1,76
231960,Sunny Day,6,32
24020,Blitzwar,0,32
254195,Trivial Pursuit  World of Harry Potter \u2013 Ultimate Edition,1,47
176400,The King's Men,2,36
2400,The Brotherhood,1,53
6414,Genius Rules,1,50
164202,Divorce! The Game,4,36
2428,Battle-Cry,6,338
184266,Wongamania  Banana Economy,3,50
148522,Dice Crawl,1,51
14077,Nin-Gonost,1,31
5335,The Horse Soldiers  Forrest at Bay,1,78
174943,Ninja Arena,2,38
219661,Crop Rotation,3,33
158163,Invazions,0,32
234615,Rory's Story Cubes  Rampage,0,33
22407,1066  End of the Dark Ages,5,56
139728,MCS,10,61
192201,Wiener Walzer,2,43
163688,Six Sons of the Sultan,2,35
69973,Ticked Off,1,91
32688,Scene It? Movie Second Edition,2,196
27781,Jetsetters,0,35
94363,Vizia,2,44
73240,Aachen  First to Fall,3,53
164808,El Switcher,2,37
96672,TieBreaker,2,105
286533,6 nimmt! Brettspiel,0,34
213578,Y\u014dkai Quest,1,35
1570,Sirocco,2,183
244584,Kartel,1,69
19540,Simpei,1,68
1622,Strata 5,2,115
9668,MooT,1,31
85948,Scho K.O.,3,32
4677,Lee Invades the North,0,41
127994,Heroes of Metro City,7,239
119193,Crazy Creatures of Dr. Gloom,7,437
175742,Alien Wars,2,124
154244,The South Shall Rise Again,3,43
11127,Kursk  Operation Zitadelle,2,64
253568,Kings' Struggle,2,42
258818,Connect 4  Shots,1,36
3500,Schmuggler an Bord,2,44
172480,Roar! Catch the Monster,3,165
126168,Oh no... INVASION!!!,1,96
21412,Take Your Pick,0,46
242742,Keys to the Castle,2,66
4048,War of the States  Gettysburg,1,76
224039,Farsight,2,31
127258,Blades of Legend,3,44
1528,Chief Herman's Holiday Fun Pack,0,155
91440,Expedition Dino,1,73
806,West Riding,3,33
156224,Foretold  Rise of a God,3,79
175313,AARRR!,2,37
143588,Codename  Oracle,1,41
182915,ILIOS,2,41
6896,MechWar 2  Red Star \/ White Star,1,40
25448,Khan Tsin,1,32
150691,Rok 1863,4,30
84778,Tricky Safari,1,47
42493,Giro D'Italia Card Game,0,105
187769,Rolling World,0,32
177002,Buy The Rights,3,37
138799,LOKA  A Game of Elemental Strategy,5,80
138091,Guile,2,47
7526,Welfen und Staufer,1,37
11855,Tamburlaine the Great,1,35
12795,Big League Hockey Manager,3,73
246728,Gunfights & Gamblin',2,34
122867,Four Taverns,1,128
12280,Geistesblitz,0,54
3916,How to Host a Murder  Roman Ruins,0,33
195489,Slush Fund 2,1,49
76481,Persian Incursion,1,43
175739,Pictopia  Disney Edition,1,135
89611,Digger,4,65
227318,Deadly Premonition  The Board Game,2,47
272889,Pictionary Air,1,38
688,Manchu,0,75
213260,Zoar,1,40
21141,Eastern Front 2,0,36
2532,New York,2,51
244269,Wizardz Bluff,1,43
15731,The Game of Life  Card Game,6,150
4316,Belter  Mining the Asteroids,4,75
85076,The Battle of Tours,2,32
146765,Granny Wars   A Game of Tit for Tat,6,37
180133,Rubbish Auction,1,53
10265,Molotov's War,3,58
9345,Drops & Co.,1,50
88011,AstroNuts,3,48
104798,Nachts im Stall,0,45
657,M\u00fcnchhausen,3,116
162727,Victory through Industry,4,48
5199,The Lords of Underearth,0,69
282525,Catlantis,1,52
6625,Seapower & the State,1,31
257955,3x8,4,78
112840,Mine Shift,6,91
270443,Misty,0,40
148430,Downtown,3,34
124760,Famous First Downs  The World's Smallest Football Game,0,39
10893,Allegiance  War of Factions,1,33
14151,Quickword  The Ultimate Word Game,2,53
222584,Clustered,1,34
125436,Word Winder,1,52
205667,Les Mis\u00e9rables  Eve of Rebellion,0,45
6944,The Battle of Moscow  The German Drive on Moscow,2,46
244460,Invisible,0,35
87926,Yago Pool,2,35
108711,The Mystery of the Templars,5,135
7795,Bundeswehr,2,54
233284,Bergnein,1,32
27852,Taifa,1,36
5870,Syzygy,0,57
8731,Salvo II,0,40
43041,Black Stories Movie Edition,2,125
228419,Baby Cruise,1,36
153213,Livestock Uprising,4,82
2779,Sauron,2,161
916,Piraten-Pitt,2,95
267133,Carnavalo,1,38
162654,Villannex,3,135
130734,Central Market,1,84
1953,Mystic War,2,123
205263,StoryLine  Scary Tales,2,47
164645,Mine,3,62
157291,Alpaca Pakapaka,1,62
8748,Golan,1,47
21987,Doktor Schl\u00fcsselbart,0,63
7141,Crossbows and Cannon II,1,44
13715,Surakarta,4,89
203421,Ankh,0,55
165587,DOG Cards,2,61
1468,Anybody's Guess,3,103
99227,Rallytaire,2,33
133992,Sorcerers of the Magic Kingdom,2,48
4620,The Prestel New York Architecture Game,3,55
261838,Borders of Kanta,1,46
10171,RisiKo! Master,0,69
168446,Doggy GO!,0,80
76447,Five Fingered Severance,5,150
276880,Frenemy Pastry Party,1,37
11060,Normandy,2,99
182869,Hong,2,62
279649,Balk,2,34
73230,Showdown  The Coming Indo-Pakistani War,2,34
886,Der Garten des Sonnenk\u00f6nigs,1,70
26080,Im Bann der Pyramide,1,129
27339,3 Man Chess,1,36
349,Halunken & Spelunken,4,276
126255,Keltis \u00d3r,1,62
234616,Rory's Story Cubes  Strange,0,31
5893,Haunted Mansion Game-Jeu,0,40
256397,more dude,1,89
10946,The American Civil War,3,114
1588,Bauernschlau,5,153
217424,Tenno,2,91
256480,Disastles,4,64
107834,Montana,2,36
1235,Yellowstone,6,220
4036,Anzio Beachhead,2,88
2668,Picture Picture,2,120
7112,NATO Division Commander,2,68
533,Labyrinth  The Card Game,13,1285
209014,Front Line No Komrades,0,83
13361,Spaceopoly,0,42
39527,Block Go,2,41
1688,Star Commander,2,37
93679,Aether Captains  Capek Golems,0,43
231196,Laurel Crown,1,46
226426,Valerian  The Alpha Missions,0,38
8159,Soccer Chess,0,43
6566,VisualEyes,0,308
245134,Dackel Drauf!,1,30
183677,Rookie Heroes,1,51
5380,Lancelot,2,61
89610,Mr. M' s\u8c0b\u6740\u6cd5\u5219\uff1a\u62dc\u5360\u5ead\u523a\u5ba2,0,52
246740,Meteors,0,31
209716,Edgar & Lucien,1,45
166443,Sing it!,1,47
3643,Spellmaker,1,56
135213,Stack-A-Biddi,0,52
7995,Quits,1,76
1691,Whodunit,1,157
29020,Party & Co  Extreme,2,226
2384,Safe Return Doubtful,2,56
231302,The Cat Game,1,153
215110,Kingdom of Aer  Kingmaker,1,32
20240,\u00c9cart\u00e9,3,36
165190,Boom Bokken,2,48
8749,Mukden,1,36
6044,Attila,2,62
15066,The Itchy and Scratchy Game,1,65
211485,Wizards' Towers,3,34
10188,Sale of the Century Quizzard,0,37
1504,Bakschisch,2,115
23270,Paddle Pool,1,38
71304,Iron Man 2  Game of War,1,33
7566,The War of the Worlds,5,41
259525,Mystical Seeds,1,43
171500,El Dorado Canyon,4,31
151070,Gladiatoris,8,32
82577,i9n,1,55
16403,Hasch mich!,3,123
124372,Le Petit Poucet,4,67
93402,Kart sur Glace,1,47
192500,Brynk,1,38
22464,Margin for Error,1,41
167463,Kuhlorado,0,47
183976,Dice Bazaar,1,63
137156,Zombie House Blitz,1,38
105305,Coraxis & Co.,1,44
209649,Aurimentic,1,88
2989,Instinct,1,135
9048,Cinq-O,3,272
501,Dschungelrennen,0,42
151640,Iron & Ale,1,94
162295,Zik,0,34
17787,Phoenix Command (and supplements),1,46
271447,3 Laws of Robotics,0,53
39534,Ruby Gloom  The Game,2,50
192268,Cool@Pool,0,37
74203,Venture,1,49
11131,Hell Before Night  The Battle of Shiloh,1,44
23642,Storm of Steel,2,60
202516,Blank Marry Kill,1,35
40653,Walter Wick Can You See What I See?,1,35
147852,Mission  Combat!,0,36
238912,Dragon Ball Z  Perfect Cell,1,55
285992,Pac-Man  The Board Game,2,37
4935,Test of Arms,0,81
12291,Animal Party,3,147
3008,Wicketz,2,53
7847,Blood on the Snow  The Battle of Suomussalmi,5,82
3377,Twenty Questions,11,620
11085,Packen Wir's!,0,47
488,Stake Your Claim,3,53
199913,Honeycombs,2,37
1460,Earthquake,2,210
128219,Shafausa,5,139
192352,Super-Vampires,0,112
241492,Cubeez,1,40
19186,The French & Indian War,0,32
2209,Klondike,2,38
3924,Smart Mouth,1,158
239523,Misantropia Express,0,37
201345,Kerosene,16,84
82223,Feast & Famine,3,57
153292,Nobody is Perfect  Mini Edition,0,35
33870,Quest Master,3,33
231019,Competition Kitchen,1,36
6879,Super Rack-O,4,59
70912,UNO MOD,3,82
5707,\u05e7\u05d5\u05e7\u05d5\u05d8\u05d0\u05e7\u05d9,0,149
1310,Auf Achse  Das Kartenspiel,4,92
207911,Trivial Pursuit  2000s Edition,2,140
6024,Warsaw Rising  Revolt of the Polish Underground,2,59
19414,H2Olland,0,59
22910,Naruto Collectible Card Game,2,94
144378,Help Wanted,1,47
1637,Situation 7,1,53
14698,Keep Cool,0,43
4957,Timberland,2,36
99044,The Battle of Lepanto,1,38
41329,Fire Bulls,1,47
148668,Turbo Rally Card Racing,0,34
9204,Cherkassy Pocket  Encirclement at Korsun,1,35
168728,The Hen Commandments,1,99
10508,Leinen los!,0,69
244702,Geistesblitz Junior,2,34
42279,Run Wild,1,57
41065,Longships,3,44
24083,Desert Bazaar,1,138
4778,Sina\u00ed,5,64
200396,Long Range Desert Group  Special Operations Against Rommel 1941-1942,3,59
61383,VerTIPPT nochmal!,2,53
22062,Le Mur de Pise,1,46
32187,Chaos in the Kids' Room,0,43
96342,Black Stories  Holiday Edition,1,65
787,Palermo,1,69
233933,Kitty Cataclysm,2,37
11527,Friedland,0,48
64657,Sticht oder Nicht,0,58
4455,The Great Invasion  The Gettysburg Campaign June 24 \u2013 July 3,1,33
9861,France 1940,1,40
3159,Zahltag,4,122
137931,Nada!,4,276
40958,6 nimmt! Junior,0,134
8382,Light Division,2,43
169574,Zombie Run!,2,52
19399,Sukat sekaisin,5,189
168436,Pi\u00e8ces Mont\u00e9eS,0,40
20708,Alamein,4,31
11399,Black Gold (Texas Tea),0,40
4060,Undead,2,80
47158,Elemental Clash  The Basic Set,4,50
254025,Operators,2,35
3716,Tractics,0,38
208661,Legends of Labyrinth,1,78
151801,Oddly Obvious!,1,34
5927,Duel in the Desert  Rommel's Campaign in North Africa,0,47
211882,Beyond the Gates of Antares  The Dice Game,0,40
10386,SiegeStones,3,92
66611,Metropoli,1,48
180210,tak\u2022tak,1,30
217268,Wy\u015bcig Odkrywc\u00f3w,1,35
22392,T.E.G.  Plan T\u00e1ctico y Estrat\u00e9gico de la Guerra,5,153
103745,Plethora,4,49
5725,The Journeys of Paul,3,137
180908,Alan's Adventureland,0,87
159003,Raid & Trade,3,223
2137,Quest for the Grail,1,56
35481,The Suitcase Detectives,0,45
18011,Chaturanga,1,93
180157,Village of Familiar,1,64
4554,Phalanx,1,54
73242,Saipan  Conquest of the Marianas,0,48
210966,Quadrum,2,47
46957,Square Shooters,5,187
150422,Bloody Ridge  Decision on Guadalcanal,3,33
29281,Party & Co  Original,2,95
118326,Vignobles,1,30
198886,Warage  Extended Edition,1,48
210937,Dia de los Muertos,0,60
158268,Karma King,2,207
138015,Swish Jr.,0,38
6125,Austerlitz,2,47
239982,The Enigma Box,3,55
184525,Obama Llama,1,175
17298,Branches and Twigs and Thorns,6,36
161773,Little Cooperation,1,65
8067,Royalists & Roundheads III,2,46
170337,Dwarfest,1,74
173800,Adorable Pandaring,2,218
180910,Chronicler,1,86
200871,Hanna Honeybee,2,49
209095,Uno  Super Mario,1,74
5897,Spy Detector,1,100
21001,Alibi Saknas  Herrg\u00e5rdsmordet,4,30
176651,Cantankerous Cats,3,78
11512,Leipzig,2,41
27227,Contrario 2,0,35
144036,Diamonsters,9,662
37770,Palio,1,30
10584,Texas Revolution,0,34
22176,Lest Darkness Fall  Rome in Crisis,0,39
43486,The Trial of Socrates,0,31
170608,People-Person!,4,33
215806,IKAN,2,46
243707,Fat Fish,0,58
129952,Make 'n' Break Party,0,39
277931,King of Indecision,0,37
188601,Spoilers,5,199
7230,Battle for Normandy,1,50
159502,Island Dice,4,53
130841,Stratego Card Game,1,97
5197,Helltank Destroyer,0,42
244738,Anatomy Fluxx,3,60
3970,BattleTech Science Fiction Combat Book Game  WSP-1A Wasp,0,87
21012,Pentago XL,0,79
25470,Summertime,3,127
113456,POWER,2,36
113066,RR,1,47
109005,Jagdfieber,0,84
4740,Run Silent,1,38
3746,Star Trek Trivia Game,1,47
8426,Man to Man,1,42
132261,Cosmic Empires,4,51
2709,The Beastlord,0,98
246203,Mandala,0,37
11339,Korea '95,1,30
965,Ben Hvrt,3,282
34218,Slush Fund,4,38
256233,Mountains,4,62
20848,Stratego  The Chronicles of Narnia,1,123
11015,7/4/2001,0,30
12506,La Bataille du Matz,2,31
108862,Elfer raus! Master,1,30
159501,Hull Breach  Corporate Wars,6,47
1602,UR Spiel,6,459
124647,Top This! A Pizza Flicking Game,1,141
150530,Moteneba.,0,35
5194,Fire When Ready,1,41
31556,The Russo-Swedish War,1,38
20630,Corintho,0,55
20710,Tiger of Malaya,2,33
94596,Geisterm\u00fchle,1,59
10014,Norway 1940,0,30
3829,Trainsport  Switzerland,1,34
127721,Airborne In Your Pocket,1,34
142963,Cache Me If You Can!  The Geocaching Board Game,3,40
