object_id,game_name,year_published,min_players,max_players,min_playtime,max_playtime,category_1,category_2,category_3,category_4,category_5,category_6,mech_1,mech_2,mech_3,mech_4,mech_5,mech_6,total_votes,users_rated,average,baverage,stddev,complexity,site_views
5130,Afrikan t\u00e4hti,1951,2,5,45,45,Childrens Game, Exploration,error,error,error,error,Point to Point Movement, Roll / Spin and Move,NaN,NaN,NaN,NaN,23,1176,4.63089,5.07423,1.62671,1.0977,97114
11017,Crazy Eights,0,2,5,20,20,card, Childrens Game, Number,error,error,error,Hand Management,NaN,NaN,NaN,NaN,NaN,13,820,4.37615,5.06332,1.51999,1.0741,44014
6283,The Ungame,1973,2,6,60,60,card, Educational, Religious,error,error,error,Dice Rolling, Roll / Spin and Move, Storytelling,NaN,NaN,NaN,8,282,2.80387,5.03959,2.08038,1.2083,84852
4792,Tiddledy Winks,1888,1,6,10,10,Dexterity, Childrens Game,error,error,error,error,Action / Dexterity, Childrens Game,NaN,NaN,NaN,NaN,2,545,3.88934,5.03758,1.58946,1.1017,44912
13713,Solitaire,1687,1,1,15,15,strategy,error,error,error,error,error,Point to Point Movement,NaN,NaN,NaN,NaN,NaN,14,846,4.33073,5.03017,1.69993,1.5109,44619
10816,Blackjack,1700,2,10,30,30,card, Math, Number,error,error,error,Betting and Bluffing, Push Your Luck,NaN,NaN,NaN,NaN,12,1389,4.61612,5.01757,1.79316,1.5038,36497
7688,Memory,1959,2,6,30,30,Animals, card, Childrens Game, Adaptation, Educational, Environmental,Memory, Set Collection, Team-Based Game,NaN,NaN,NaN,32,2176,4.74994,5.01666,1.70522,1.1674,102206
5749,Simon,1978,1,4,30,30,Electronic, Memory, Real-time,error,error,error,Memory, Pattern Recognition,NaN,NaN,NaN,NaN,5,877,4.24724,4.99979,1.76642,1.2769,43417
5314,Hangman,1976,2,2,10,10,Deduction, Word Game,error,error,error,error,Deduction, Word Game,NaN,NaN,NaN,NaN,7,822,4.19742,4.99664,1.5461,1.1194,46458
5588,Time Shock!,1973,1,99,6,6,Dexterity, Childrens Game, Memory, Racing,error,error,Memory,NaN,NaN,NaN,NaN,NaN,9,934,4.28951,4.9945,1.56008,1.0541,62816
3990,Fact or Crap Movies,2001,3,8,30,30,card, Party Game, Trivia,error,error,error,Card Drafting, Memory,NaN,NaN,NaN,NaN,4,607,3.82687,4.99244,1.63542,1.2059,111816
1797,Payday!,1975,2,6,30,30,Dice, Economic, Negotiation,error,error,error,Auction/Bidding, Card Drafting, Dice Rolling, Roll / Spin and Move, Trading,NaN,22,2304,4.77177,4.99117,1.64142,1.2342,144493
7262,Top Trumps,1968,2,6,20,20,American West, Aviation, card, Fantasy, Horror, Humor,Card Drafting, Memory, Rock-Paper-Scissors, Trick-taking,NaN,NaN,10,860,4.22065,4.97249,1.74537,1.0549,91597
2083,Checkers,1150,2,2,30,30,strategy, Adaptation,error,error,error,error,Grid Movement, Pattern Movement, Square Grid, Static Capture,NaN,NaN,83,6424,4.87233,4.94098,1.50764,1.7716,150665
2719,Connect Four,1974,2,2,10,10,strategy, Animals, Childrens Game,error,error,error,Pattern Building,NaN,NaN,NaN,NaN,NaN,85,6037,4.85686,4.94095,1.53931,1.2068,198800
4143,Guess Who?,1979,2,2,20,20,Childrens Game, Deduction, Adaptation,error,error,error,Childrens Game, Deduction, Movies / TV / Radio theme,NaN,NaN,NaN,53,3990,4.78753,4.93172,1.53153,1.1268,305214
5339,Monopoly Junior,1990,2,4,45,45,Childrens Game, Economic,error,error,error,error,Dice Rolling, Point to Point Movement, Roll / Spin and Move, Set Collection,NaN,NaN,16,1269,4.31985,4.91796,1.73898,1.1753,64864
1931,Anti-Monopoly,1973,2,6,120,120,Economic,error,error,error,error,error,Auction/Bidding, Roll / Spin and Move, Set Collection, Trading,NaN,NaN,8,637,3.62617,4.91567,1.71001,1.5862,120005
5050,The Worst-Case Scenario Survival Game,2002,2,10,20,40,Trivia,error,error,error,error,error,Trivia,NaN,NaN,NaN,NaN,NaN,1,565,3.31411,4.85218,1.80215,1.2,90567
4149,Barrel of Monkeys,1965,1,0,10,10,Dexterity, Animals, Childrens Game,error,error,error,Action / Dexterity, Animals, Childrens Game,NaN,NaN,NaN,6,714,3.60602,4.82914,1.73238,1.0645,41802
2785,Game of Goose,1587,2,6,20,20,Childrens Game,error,error,error,error,error,Roll / Spin and Move,NaN,NaN,NaN,NaN,NaN,11,644,3.41621,4.81513,1.89867,1.0147,61173
15549,Roulette,1796,2,6,1,1,Number,error,error,error,error,error,Betting and Bluffing,NaN,NaN,NaN,NaN,NaN,5,670,3.42114,4.79481,1.99899,1.1364,24834
5894,Twister,1966,2,4,10,10,Dexterity, Childrens Game, Party Game,error,error,error,Player Elimination,NaN,NaN,NaN,NaN,NaN,40,3457,4.54025,4.76852,1.7751,1.0833,128203
205322,The Oregon Trail Card Game,2016,2,6,30,45,American West, card, Adaptation,error,error,error,Cooperative Game, Hand Management,NaN,NaN,NaN,NaN,21,2220,4.33944,4.74977,1.889,1.2,198325
6424,Pick Up Sticks,1850,2,6,10,30,Dexterity, Childrens Game, Party Game,error,error,error,Push Your Luck, Set Collection, Take That,NaN,NaN,NaN,29,1970,4.24573,4.73519,1.59467,1.0479,118103
6932,Hi Ho! Cherry-O,1960,2,4,10,10,Childrens Game, Farming,error,error,error,error,Cooperative Game, Roll / Spin and Move,NaN,NaN,NaN,NaN,8,924,3.59396,4.70733,1.60236,1.0833,88085
2425,Battleship,1931,2,2,30,30,Childrens Game, Deduction, War, War,error,error,Paper-and-Pencil, Secret Unit Deployment,NaN,NaN,NaN,NaN,81,7575,4.61148,4.68971,1.4912,1.2269,271672
2136,Pachisi,400,2,6,30,30,Childrens Game, Adaptation, Dice, Adaptation, Adaptation, Racing,Dice Rolling, Roll / Spin and Move, Team-Based Game,NaN,NaN,NaN,54,3948,4.48265,4.6782,1.83639,1.1983,204072
4378,Cootie,1927,2,4,20,20,Animals, Childrens Game, Dice,error,error,error,Dice Rolling, Set Collection,NaN,NaN,NaN,NaN,7,828,3.34211,4.65962,1.62995,1.026,52387
5895,Hungry Hungry Hippos,1966,2,4,10,10,Dexterity, Animals, Childrens Game, Real-time,error,error,Action / Dexterity, Animals, Childrens Game, Real-time,NaN,NaN,30,2088,4.12656,4.64751,1.75279,1.0539,99752
3510,The Simpsons Battle of the Sexes,1997,2,8,45,45,Party Game, Trivia,error,error,error,error,Team-Based Game,NaN,NaN,NaN,NaN,NaN,10,1032,3.471,4.63981,1.68723,1.0845,207025
2407,Sorry!,1929,2,4,30,30,Childrens Game,error,error,error,error,error,Roll / Spin and Move, Take That,NaN,NaN,NaN,NaN,40,5260,4.50562,4.63275,1.74842,1.1647,246708
7682,Go Fish,0,2,6,20,20,card, Childrens Game, Deduction, Memory,error,error,Memory, Set Collection,NaN,NaN,NaN,NaN,17,1243,3.59536,4.57955,1.41346,1.0566,49913
10799,Old Maid,1874,2,6,5,5,Animals, Bluffing, card, Childrens Game, Adaptation, Adaptation,Hand Management, Set Collection,NaN,NaN,NaN,NaN,17,1224,3.593,4.57754,1.58205,1.0185,53019
2679,Mouse Trap on a Keychain,1963,2,4,30,30,Dexterity, Animals, Childrens Game,error,error,error,Roll / Spin and Move,NaN,NaN,NaN,NaN,NaN,13,2424,4.09685,4.55969,1.69175,1.1152,200386
3737,Shocking Autopsy,1965,1,6,10,10,Dexterity, Childrens Game, Medical,error,error,error,Simulation,NaN,NaN,NaN,NaN,NaN,23,3200,4.08678,4.48786,1.51859,1.102,158313
1406,Monopoly,1933,2,8,60,180,Economic, Negotiation,error,error,error,error,Auction/Bidding, Income, Player Elimination, Roll / Spin and Move, Set Collection, Trading,226,25037,4.36266,4.30489,1.83756,1.6614,882336
3522,LCR,1983,3,12,20,20,Dice,error,error,error,error,error,Dice Rolling,NaN,NaN,NaN,NaN,NaN,35,1629,3.32357,4.2815,2.07845,1.0508,147210
1410,Trouble,1965,2,4,45,45,Childrens Game, Racing,error,error,error,error,Roll / Spin and Move,NaN,NaN,NaN,NaN,NaN,25,2864,3.78233,4.28047,1.68665,1.0519,150528
2921,The Game of Life,1960,2,6,60,60,Childrens Game, Economic,error,error,error,error,Roll / Spin and Move, Simulation,NaN,NaN,NaN,NaN,75,9431,4.26982,4.26647,1.84224,1.1783,5349478
16398,War,0,2,2,30,30,card, Childrens Game,error,error,error,error,Card Game, Childrens Game,NaN,NaN,NaN,NaN,14,1174,2.25305,3.98527,1.55759,1,53095
7316,Bingo,1530,2,99,60,60,Adaptation, Number, Party Game,error,error,error,Betting and Bluffing, Pattern Recognition,NaN,NaN,NaN,NaN,30,1895,2.79674,3.89746,1.73677,1.0476,45273
5048,Candy Land  The Disney Theme Park Edition,1949,2,4,30,30,Childrens Game, Racing,error,error,error,error,Roll / Spin and Move,NaN,NaN,NaN,NaN,NaN,22,3586,3.1904,3.77222,1.73116,1.0669,285110
5432,Chutes and Ladders,-200,2,6,30,30,Animals, Childrens Game, Dice, Adaptation,error,error,Dice Rolling, Roll / Spin and Move,NaN,NaN,NaN,NaN,32,3300,2.82867,3.58867,1.61423,1.0217,226580
11901,Tic-Tac-Toe,-1300,2,2,1,1,strategy, Childrens Game,error,error,error,error,Paper-and-Pencil, Pattern Building,NaN,NaN,NaN,NaN,81,2944,2.63756,3.50673,1.94595,1.1574,120967
65,The Garden Game,1996,2,6,30,30,card,error,error,error,error,error,Roll / Spin and Move, Set Collection,NaN,NaN,NaN,NaN,0,22,3.88636,0,1.36458,2,11162
79,MedFront,1994,2,2,180,180,War, War,error,error,error,error,Dice Rolling, Hexagon Grid, Secret Unit Deployment, Simulation,NaN,NaN,2,119,6.33529,5.56048,1.44702,3.1667,25253
80,VolgaFront,1994,2,2,240,240,Expansion for Base-game, War, War,error,error,error,Secret Unit Deployment,NaN,NaN,NaN,NaN,NaN,1,63,7.43968,5.58048,1.27846,3.0833,18979
81,EuroFront,1995,2,6,600,600,Expansion for Base-game, War, War,error,error,error,Dice Rolling, Secret Unit Deployment, Simulation,NaN,NaN,NaN,0,94,7.08404,5.59381,1.40306,3.8667,30251
107,Peaceful Resistance,1995,2,3,30,30,strategy,error,error,error,error,error,Modular Board,NaN,NaN,NaN,NaN,NaN,1,18,5.51667,0,1.466,0,10307
123,Green Thumb Cards,1996,2,5,45,45,card,error,error,error,error,error,Set Collection, Take That,NaN,NaN,NaN,NaN,1,24,6.77083,0,1.98945,1.25,19299
143,Wortelboer,1999,2,4,30,30,Animals, card,error,error,error,error,Take That,NaN,NaN,NaN,NaN,NaN,0,17,4.11765,0,1.99654,0,8072
158,Elfengold,1999,2,6,120,120,Expansion for Base-game, Fantasy, Transportation,error,error,error,Auction/Bidding, Hand Management, Point to Point Movement,NaN,NaN,NaN,6,599,7.00514,5.96453,1.26507,2.6275,67319
173,Formula De,1991,2,10,120,120,Racing, Sports,error,error,error,error,Different Dice Movement, Grid Movement, Player Elimination, Push Your Luck, Race, Roll / Spin and Move,112,7511,6.98789,6.71994,1.4128,1.965,537002
177,Advanced Civilization,1991,2,8,360,480,Ancient, Civilization, Economic, Expansion for Base-game, Negotiation,error,Area Movement, Commodity Speculation, Set Collection, Trading,NaN,NaN,115,3138,8.02559,7.19826,1.6452,3.6634,426384
203,Skworms,1997,2,4,30,30,Dexterity, Childrens Game, Horror,error,error,error,Action / Dexterity, Childrens Game, Horror,NaN,NaN,NaN,0,8,4,0,1.93649,0,8591
227,Knightmare Chess,1994,2,2,60,60,strategy, card, Expansion for Base-game,error,error,error,Grid Movement,NaN,NaN,NaN,NaN,NaN,11,1312,6.4284,5.93403,1.45853,2.5918,93106
306,Die Siedler von Catan  Historische Szenarien,1998,3,4,90,90,Ancient, Civilization, Expansion for Base-game, Negotiation,error,error,Network and Route Building, Trading,NaN,NaN,NaN,NaN,10,959,6.56125,5.93153,1.36569,2.5376,61502
318,Looney Leo,0,0,0,0,0,Humor,error,error,error,error,error,Auction/Bidding, Trading,NaN,NaN,NaN,NaN,0,0,0,0,0,0,3634
325,The Seafarers of Catan,1997,3,4,90,90,Civilization, Expansion for Base-game, Exploration, War, Negotiation,error,Dice Rolling, Hand Management, Memory, Modular Board, Network and Route Building, Trading,119,15034,7.15307,6.94471,1.34071,2.408,438859
370,El Grande  K\u00f6nig & Intrigant,1997,2,5,90,90,Expansion for Base-game, Political, Renaissance,error,error,error,Area Majority / Influence, Auction/Bidding, Hand Management, Simultaneous Action Selection,NaN,NaN,7,575,7.40108,6.06387,1.45885,3.0968,50089
377,Neighbors,1989,2,6,40,40,Economic,error,error,error,error,error,Card Drafting, Roll / Spin and Move,NaN,NaN,NaN,NaN,0,5,1.8,0,0.748331,0,6703
453,La Isla Bohnit\u00e2,1998,2,7,90,90,card, Expansion for Base-game, Farming, War, Negotiation, Pirates,Hand Management, Set Collection, Trading,NaN,NaN,NaN,10,655,5.83974,5.61161,1.39576,2,58130
467,Bohnanza Erweiterungs-Set,1997,3,7,45,45,card, Expansion for Base-game, Farming, Negotiation,error,error,Hand Management, Set Collection, Trading,NaN,NaN,NaN,8,801,7.04486,6.05894,1.1951,1.6389,45205
468,Dump,0,0,0,0,0,Animals,error,error,error,error,error,Animals,NaN,NaN,NaN,NaN,NaN,0,2,5.5,0,4.5,0,6644
480,Age of Arguments,1998,4,4,120,120,Age of Reason, Political, War,error,error,error,Auction/Bidding,NaN,NaN,NaN,NaN,NaN,0,13,5.38462,0,1.59511,0,17645
496,Dilemma,2000,3,5,30,30,Dexterity, card,error,error,error,error,Action / Dexterity, Card Game,NaN,NaN,NaN,NaN,0,26,4.00385,0,1.63389,1,13807
498,Sufferin' Spirits,1987,2,4,120,120,Horror,error,error,error,error,error,Horror,NaN,NaN,NaN,NaN,NaN,0,20,5.825,0,1.41169,2,8642
502,Bretonenboule,1998,2,4,15,15,Dexterity,error,error,error,error,error,Action / Dexterity,NaN,NaN,NaN,NaN,NaN,0,15,6.53333,0,1.0873,1,5354
513,WarChest,1999,2,2,0,0,Collectible, Fantasy, Medieval,error,error,error,Variable Player Powers,NaN,NaN,NaN,NaN,NaN,1,13,6.43846,0,1.57848,0,12300
517,Shark Bait,2000,0,0,0,0,Animals, War,error,error,error,error,Dice Rolling,NaN,NaN,NaN,NaN,NaN,0,8,5.125,0,0.927025,1,7110
518,Cat vs. Mouse,2000,2,4,30,30,Those Darn Games!,error,error,error,error,error,Those Darn Games!,NaN,NaN,NaN,NaN,NaN,0,6,4.83333,0,0.687184,0,6132
537,Ice Blocks,2000,2,2,0,0,strategy,error,error,error,error,error,Abstract Strategy,NaN,NaN,NaN,NaN,NaN,0,14,5.28571,0,1.54358,1.5,6631
547,Flohzirkus,1997,2,4,0,0,Dexterity,error,error,error,error,error,Action / Dexterity,NaN,NaN,NaN,NaN,NaN,1,24,6.6875,0,1.1215,1,7752
567,Quartier Latin,1997,4,6,45,45,card,error,error,error,error,error,Team-Based Game,NaN,NaN,NaN,NaN,NaN,0,18,5.36111,0,1.14024,0,6429
570,Terrain Game,1997,2,6,60,60,Racing,error,error,error,error,error,Modular Board,NaN,NaN,NaN,NaN,NaN,0,15,5,0,1.62275,1.6667,15573
576,Illuminati  Y2K,1999,2,6,60,180,card, Expansion for Base-game, Negotiation, Political, Sci_Fi,error,Card Drafting, Dice Rolling, Network and Route Building, Tile Placement, Variable Player Powers,NaN,7,607,7.00198,5.92049,1.47755,2.5455,49615
578,Protzen,2000,2,6,30,30,card,error,error,error,error,error,Set Collection,NaN,NaN,NaN,NaN,NaN,0,17,4.62941,0,1.72107,2,5554
579,Field of Fire,2002,2,0,0,0,Miniatures, War, War,error,error,error,Miniatures, Wargame, World War II,NaN,NaN,NaN,0,2,5.5,0,4.5,0,4818
583,The El Grande Expansions,2000,2,5,90,90,Expansion for Base-game, Political, Renaissance,error,error,error,Area Majority / Influence, Auction/Bidding, Hand Management, Simultaneous Action Selection,NaN,NaN,6,597,7.3467,6.05542,1.42544,3.0893,67753
596,Trolley Car,1999,2,6,30,30,card, Print & Play, Trains,error,error,error,Betting and Bluffing,NaN,NaN,NaN,NaN,NaN,0,5,5.84,0,0.708802,2,7473
597,El Grande  Grandissimo,2000,2,5,90,90,Expansion for Base-game, Political, Renaissance, Territory Building,error,error,Area Majority / Influence, Auction/Bidding, Hand Management, Simultaneous Action Selection,NaN,NaN,4,300,6.89584,5.75047,1.44619,3.0882,44413
599,Stack 21,1997,2,4,30,30,card,error,error,error,error,error,Card Game,NaN,NaN,NaN,NaN,NaN,0,9,3.22222,0,1.81217,1,4380
609,Ferkelei,1995,2,5,45,45,Animals,error,error,error,error,error,Commodity Speculation, Hand Management, Stock Holding,NaN,NaN,NaN,0,25,5.48,0,1.27656,1,9173
615,Mini Cube Fusion,1968,2,2,15,15,strategy,error,error,error,error,error,Pattern Building, Tile Placement,NaN,NaN,NaN,NaN,2,17,5.38235,0,1.25475,2,9758
616,What's That on My Head?,1974,3,6,45,45,card, Deduction,error,error,error,error,Card Game, Deduction,NaN,NaN,NaN,NaN,1,20,6.6,0,1.65529,2,13591
636,Blindside,1998,4,4,0,0,card,error,error,error,error,error,Trick-taking,NaN,NaN,NaN,NaN,NaN,1,17,6.25294,0,0.99417,2,6872
664,Shift,1973,2,4,30,30,strategy, Puzzle,error,error,error,error,Team-Based Game,NaN,NaN,NaN,NaN,NaN,0,6,4.33333,0,1.24722,0,7162
666,Stump,1968,2,4,30,30,card,error,error,error,error,error,Card Game,NaN,NaN,NaN,NaN,NaN,1,29,6.37241,0,1.15993,1,9413
667,Refugium,1999,2,4,20,20,City Building,error,error,error,error,error,Tile Placement,NaN,NaN,NaN,NaN,NaN,0,5,5.8,0,0.748331,3,4783
678,X-it!,1997,2,6,20,20,card,error,error,error,error,error,Card Game,NaN,NaN,NaN,NaN,NaN,0,6,5.04883,0,1.00594,3,7511
683,Timeline,1985,2,2,45,45,strategy,error,error,error,error,error,Abstract Strategy,NaN,NaN,NaN,NaN,NaN,1,9,6.38889,0,1.40984,0,7178
689,Dubble Kross,1991,3,10,120,120,card, Dice,error,error,error,error,Betting and Bluffing,NaN,NaN,NaN,NaN,NaN,0,2,7,0,1,0,5102
722,Over the Edge,1983,2,2,20,20,strategy,error,error,error,error,error,Abstract Strategy,NaN,NaN,NaN,NaN,NaN,0,9,5.83333,0,1.29099,2,6044
725,Triple Threat Baseball!,1999,2,6,60,60,Dice, Sports,error,error,error,error,Dice, Sports,NaN,NaN,NaN,NaN,0,8,6.3125,0,2.19285,1,9415
732,Don't Make Me Laugh Sr.,1996,2,16,45,45,Dexterity, Humor, Party Game,error,error,error,Team-Based Game,NaN,NaN,NaN,NaN,NaN,0,25,3.7,0,1.73205,1,16866
733,Don't Make Me Laugh Jr.,2000,2,5,30,30,Dexterity, Childrens Game, Educational, Party Game,error,error,Action / Dexterity, Childrens Game, Educational, Party Game,NaN,NaN,0,10,3.65,0,1.81728,0,9530
734,Strange But True?,2000,2,10,45,45,Party Game,error,error,error,error,error,Betting and Bluffing, Voting,NaN,NaN,NaN,NaN,0,9,4.15667,0,2.55863,0,5340
735,Hollywood's Reel Schpeel,1995,4,30,60,60,Adaptation, Party Game, Trivia,error,error,error,Movies / TV / Radio theme, Party Game, Trivia,NaN,NaN,NaN,0,5,5.8,0,1.6,0,6202
738,Matheeno,2000,2,2,20,20,card,error,error,error,error,error,Card Game,NaN,NaN,NaN,NaN,NaN,0,2,3,0,0,0,3276
739,Ultimate Soccer of America,1999,2,2,30,30,Sports,error,error,error,error,error,Sports,NaN,NaN,NaN,NaN,NaN,0,3,4.66667,0,3.85861,3,29145
744,Wicked Words,1999,4,16,30,30,Party Game, Word Game,error,error,error,error,Party Game, Word Game,NaN,NaN,NaN,NaN,0,8,6.0625,0,1.58976,4,8891
749,Dutch Mountains,2000,2,2,0,0,strategy,error,error,error,error,error,Abstract Strategy,NaN,NaN,NaN,NaN,NaN,1,22,5.25,0,1.16531,1,6577
750,Shocks & Scares,1983,2,6,60,60,Economic,error,error,error,error,error,Roll / Spin and Move, Stock Holding,NaN,NaN,NaN,NaN,0,19,5.96316,0,1.44667,1,7117
758,Balmy Balloonists,2000,2,6,60,60,Aviation, Racing,error,error,error,error,Card Drafting, Hand Management,NaN,NaN,NaN,NaN,0,28,5.66964,0,1.27835,2.6667,11341
774,Buddel Bande,1999,2,4,30,30,Childrens Game,error,error,error,error,error,Memory, Secret Unit Deployment,NaN,NaN,NaN,NaN,1,16,5.8125,0,0.634306,1,11489
778,Auction America  The Trivia Game for Any Collector,2000,2,4,60,60,Trivia,error,error,error,error,error,Trivia,NaN,NaN,NaN,NaN,NaN,0,1,4,0,0,0,4142
780,Big Battle,1994,2,2,120,120,strategy,error,error,error,error,error,Abstract Strategy,NaN,NaN,NaN,NaN,NaN,1,3,5.96667,0,2.87557,0,4561
797,Flucht aus Mangrovia,1989,2,6,30,30,Animals, Racing,error,error,error,error,Hand Management,NaN,NaN,NaN,NaN,NaN,1,22,4.39545,0,1.36431,0,5732
800,Camlyn's Destiny,2000,2,4,180,180,card, Dice, Fantasy, Medieval,error,error,Card Game, Dice, Fantasy, Medieval,NaN,NaN,0,17,5.12353,0,1.7969,2,11370
830,FIB-OR-NOT?,2000,2,20,60,60,Bluffing, Party Game,error,error,error,error,Voting,NaN,NaN,NaN,NaN,NaN,0,10,4.9,0,1.85472,0,7590
868,Atlantis,2000,0,0,0,0,Historien Spiele Galerie (Historien Spielegalerie),error,error,error,error,error,Historien Spiele Galerie (Historien Spielegalerie),NaN,NaN,NaN,NaN,NaN,0,12,6.375,0,0.892679,0,10891
874,Pythago,2000,1,6,60,60,Puzzle,error,error,error,error,error,Puzzle,NaN,NaN,NaN,NaN,NaN,0,11,4.31818,0,1.41859,1,5804
892,Ad Mania,1997,2,4,60,60,Adaptation, Party Game, Trivia,error,error,error,Acting,NaN,NaN,NaN,NaN,NaN,0,6,4.33333,0,1.79505,1,6610
893,Smuggle,2000,2,6,90,90,Bluffing, Exploration, Transportation,error,error,error,Cooperative Game,NaN,NaN,NaN,NaN,NaN,0,5,4.4,0,2.41661,0,8452
894,LifeLinks,2000,1,8,10,10,card, Childrens Game, Negotiation, Puzzle,error,error,Auction/Bidding, Betting and Bluffing, Cooperative Game, Trading,NaN,NaN,0,2,5.5,0,4.5,0,4652
896,Stir Crazy,1996,6,12,180,180,Party Game,error,error,error,error,error,Party Game,NaN,NaN,NaN,NaN,NaN,0,7,7.28571,0,1.48461,4,12418
897,Dear Abby,1992,3,4,60,60,Party Game,error,error,error,error,error,Party Game,NaN,NaN,NaN,NaN,NaN,0,1,6,0,0,0,6376
898,Initial Reaction,1985,2,6,45,45,Party Game, Trivia,error,error,error,error,Party Game, Trivia,NaN,NaN,NaN,NaN,0,16,5.4,0,1.79826,0,8547
907,Beheaded,1998,2,30,30,30,Party Game, Word Game,error,error,error,error,Pattern Recognition,NaN,NaN,NaN,NaN,NaN,1,4,5.25,0,1.29904,1,5589
913,High Bohn,2000,3,5,45,45,card, Expansion for Base-game, Farming, Negotiation,error,error,Hand Management, Set Collection, Trading,NaN,NaN,NaN,2,347,6.65219,5.73033,1.34952,1.8214,38477
926,The Cities and Knights of Catan,1998,3,4,90,90,Expansion for Base-game, Medieval, Negotiation,error,error,error,Dice Rolling, Hand Management, Memory, Modular Board, Network and Route Building, Trading,158,15833,7.45821,7.20795,1.45856,2.9007,572126
945,Nametrain,1993,2,6,45,45,Dice, Memory, Music, Sports, Trivia, Word Game,Dice, Memory, Music, Sports, Trivia, Word Game,0,6,4.91667,0,1.48371,1,4829
946,Rolazone,1999,2,2,30,30,Dexterity, Sports,error,error,error,error,Action / Dexterity, Sports,NaN,NaN,NaN,NaN,0,0,0,0,0,0,6812
960,Grapple,1999,2,6,10,10,card, Fighting, Memory, Sports,error,error,Card Game, Fighting, Memory, Sports,NaN,NaN,0,1,3,0,0,1,6240
961,ZOKI,2000,1,6,30,30,card, Deduction, Game System, Memory, Party Game, Puzzle,Betting and Bluffing, Memory, Set Collection, Tile Placement, Trick-taking,NaN,0,19,5.23684,0,1.68873,1.5,12256
