objectid,name,yearpublished,minplayers,maxplayers,minplaytime,maxplaytime
233284,Bergnein,2017,2,6,10,60
27852,Taifa,1998,2,6,0,0
5870,Syzygy,1997,1,12,20,20
8731,Salvo II,1992,2,2,45,45
43041,Black Stories Movie Edition,2009,2,15,20,20
228419,Baby Cruise,2017,3,6,5,30
153213,Livestock Uprising,2014,2,4,90,90
2779,Sauron,1977,2,2,120,120
916,Piraten-Pitt,2000,2,4,30,30
267133,Carnavalo,2018,2,6,60,60
162654,Villannex,2014,1,4,15,15
130734,Central Market,2012,3,5,30,30
1953,Mystic War,1992,3,8,90,90
205263,StoryLine  Scary Tales,2016,3,8,15,30
164645,Mine,2014,2,4,10,10
157291,Alpaca Pakapaka,2013,2,6,15,15
8748,Golan,1975,2,2,90,90
21987,Doktor Schl\u00fcsselbart,2006,2,5,30,30
7141,Crossbows and Cannon II,1993,2,2,180,180
13715,Surakarta,0,2,2,30,30
203421,Ankh,2016,2,5,30,30
165587,DOG Cards,2014,2,4,20,20
1468,Anybody's Guess,1990,2,12,45,45
99227,Rallytaire,2011,1,1,10,10
133992,Sorcerers of the Magic Kingdom,2012,0,0,0,0
4620,The Prestel New York Architecture Game,2002,2,5,30,30
261838,Borders of Kanta,2019,1,6,40,120
10171,RisiKo! Master,2002,3,6,180,180
168446,Doggy GO!,2014,1,4,15,15
76447,Five Fingered Severance,2011,3,6,60,60
276880,Frenemy Pastry Party,2019,3,6,15,30
11060,Normandy,1971,2,2,150,150
182869,Hong,2016,2,2,30,30
279649,Balk,2019,2,4,15,30
73230,Showdown  The Coming Indo-Pakistani War,2010,1,2,60,60
886,Der Garten des Sonnenk\u00f6nigs,1996,2,5,60,60
26080,Im Bann der Pyramide,2006,2,5,20,20
27339,3 Man Chess,2004,3,3,60,60
349,Halunken & Spelunken,1997,3,4,30,30
126255,Keltis \u00d3r,2012,2,4,20,20
234616,Rory's Story Cubes  Strange,2017,1,12,15,20
5893,Haunted Mansion Game-Jeu,1972,2,4,30,30
256397,more dude,2018,3,6,1,5
10946,The American Civil War,1974,2,2,240,240
1588,Bauernschlau,1991,2,6,45,45
217424,Tenno,2017,2,7,30,30
256480,Disastles,2018,2,5,20,50
107834,Montana,2012,2,5,45,45
1235,Yellowstone,1985,2,4,90,120
4036,Anzio Beachhead,1969,2,2,60,60
2668,Picture Picture,1992,2,6,30,30
7112,NATO Division Commander,1980,1,2,360,360
533,Labyrinth  The Card Game,2000,2,6,30,30
209014,Front Line No Komrades,2016,2,8,20,0
13361,Spaceopoly,1997,2,6,0,0
39527,Block Go,2008,2,4,30,30
1688,Star Commander,1983,2,5,90,90
93679,Aether Captains  Capek Golems,2011,2,2,20,20
231196,Laurel Crown,2017,2,4,15,30
226426,Valerian  The Alpha Missions,2017,2,4,20,30
8159,Soccer Chess,2002,2,2,60,60
6566,VisualEyes,2003,2,8,30,30
245134,Dackel Drauf!,2018,2,5,20,20
183677,Rookie Heroes,2017,2,4,30,45
5380,Lancelot,1985,2,5,45,45
89610,Mr. M' s\u8c0b\u6740\u6cd5\u5219\uff1a\u62dc\u5360\u5ead\u523a\u5ba2,2009,2,6,45,45
246740,Meteors,2018,2,5,15,30
209716,Edgar & Lucien,2017,2,4,45,75
166443,Sing it!,2014,2,10,20,20
3643,Spellmaker,1978,2,4,45,45
135213,Stack-A-Biddi,2012,2,4,45,45
7995,Quits,1990,2,4,20,20
1691,Whodunit,1972,2,6,60,60
29020,Party & Co  Extreme,2005,3,20,30,30
2384,Safe Return Doubtful,1996,1,5,60,60
231302,The Cat Game,2017,3,99,30,30
215110,Kingdom of Aer  Kingmaker,2017,2,5,10,20
20240,\u00c9cart\u00e9,1825,2,2,30,30
165190,Boom Bokken,2014,4,9,20,20
8749,Mukden,1975,2,2,90,90
6044,Attila,1981,2,2,360,360
15066,The Itchy and Scratchy Game,1985,2,2,2,2
211485,Wizards' Towers,2017,2,4,25,50
10188,Sale of the Century Quizzard,1986,2,6,45,45
1504,Bakschisch,1995,2,4,60,60
23270,Paddle Pool,1970,2,4,10,10
71304,Iron Man 2  Game of War,2010,2,2,30,30
7566,The War of the Worlds,1980,2,2,60,60
259525,Mystical Seeds,2018,2,4,30,50
171500,El Dorado Canyon,2015,4,6,30,30
151070,Gladiatoris,2009,1,6,30,180
82577,i9n,2010,2,5,30,30
16403,Hasch mich!,2003,2,7,15,15
124372,Le Petit Poucet,2012,3,6,20,20
93402,Kart sur Glace,2011,2,5,30,30
192500,Brynk,2016,2,99,15,30
22464,Margin for Error,2006,4,5,60,60
167463,Kuhlorado,2014,2,2,15,15
183976,Dice Bazaar,2016,2,4,25,40
137156,Zombie House Blitz,2014,2,4,20,20
105305,Coraxis & Co.,2012,2,5,20,20
209649,Aurimentic,2016,2,4,45,90
2989,Instinct,1998,3,6,20,20
9048,Cinq-O,2003,1,6,10,10
501,Dschungelrennen,1989,2,5,30,30
151640,Iron & Ale,2014,3,8,45,45
162295,Zik,2014,3,16,30,30
17787,Phoenix Command (and supplements),1986,2,2,0,0
271447,3 Laws of Robotics,2019,4,8,30,45
39534,Ruby Gloom  The Game,2008,2,5,30,30
192268,Cool@Pool,2016,2,4,0,40
74203,Venture,2010,2,5,30,30
11131,Hell Before Night  The Battle of Shiloh,1997,2,2,0,0
23642,Storm of Steel,2007,2,2,120,120
202516,Blank Marry Kill,2017,3,10,0,0
40653,Walter Wick Can You See What I See?,2009,2,6,15,15
147852,Mission  Combat!,2013,2,2,15,15
238912,Dragon Ball Z  Perfect Cell,2018,1,4,30,45
285992,Pac-Man  The Board Game,2019,2,5,0,0
4935,Test of Arms,1988,2,2,120,120
12291,Animal Party,2004,2,6,10,10
3008,Wicketz,1989,2,2,60,60
7847,Blood on the Snow  The Battle of Suomussalmi,1995,2,2,240,240
3377,Twenty Questions,1988,2,7,30,30
11085,Packen Wir's!,1992,2,5,45,45
488,Stake Your Claim,1985,2,6,15,15
199913,Honeycombs,2016,1,4,15,30
1460,Earthquake,1998,3,4,30,30
128219,Shafausa,2012,2,6,120,120
192352,Super-Vampires,2016,2,4,20,20
241492,Cubeez,2018,2,4,15,0
19186,The French & Indian War,2005,2,2,0,0
2209,Klondike,1975,2,6,60,60
3924,Smart Mouth,2001,2,6,10,20
239523,Misantropia Express,2017,2,8,30,60
201345,Kerosene,2016,3,5,90,120
82223,Feast & Famine,2010,2,4,45,45
153292,Nobody is Perfect  Mini Edition,2014,2,4,30,30
33870,Quest Master,2002,2,6,60,60
231019,Competition Kitchen,2017,3,8,20,60
6879,Super Rack-O,1983,2,4,30,30
70912,UNO MOD,2010,2,10,30,30
5707,\u05e7\u05d5\u05e7\u05d5\u05d8\u05d0\u05e7\u05d9,2002,2,10,20,20
1310,Auf Achse  Das Kartenspiel,1995,2,5,30,30
207911,Trivial Pursuit  2000s Edition,2016,2,6,45,45
6024,Warsaw Rising  Revolt of the Polish Underground,1986,2,2,300,300
19414,H2Olland,2005,2,4,60,60
22910,Naruto Collectible Card Game,2006,2,2,45,45
144378,Help Wanted,2013,3,8,45,45
1637,Situation 7,1969,2,4,20,20
14698,Keep Cool,2004,3,6,0,0
4957,Timberland,1989,2,4,30,30
99044,The Battle of Lepanto,2011,1,2,0,0
41329,Fire Bulls,2009,2,5,15,15
148668,Turbo Rally Card Racing,2013,2,0,10,10
9204,Cherkassy Pocket  Encirclement at Korsun,2001,2,2,240,240
168728,The Hen Commandments,2015,3,8,45,45
10508,Leinen los!,1997,2,4,10,20
244702,Geistesblitz Junior,2018,2,6,15,15
42279,Run Wild,2009,2,4,5,5
41065,Longships,2009,2,6,60,60
24083,Desert Bazaar,2006,3,5,45,45
4778,Sina\u00ed,0,2,2,45,45
200396,Long Range Desert Group  Special Operations Against Rommel 1941-1942,2016,1,1,60,120
61383,VerTIPPT nochmal!,2009,3,6,20,20
22062,Le Mur de Pise,2004,2,5,15,15
32187,Chaos in the Kids' Room,2006,2,6,10,10
96342,Black Stories  Holiday Edition,2011,2,15,45,45
787,Palermo,1992,3,5,60,60
233933,Kitty Cataclysm,2019,2,5,1,12
11527,Friedland,1992,2,2,0,0
64657,Sticht oder Nicht,2010,3,6,30,30
4455,The Great Invasion  The Gettysburg Campaign June 24 \u2013 July 3,1985,2,2,180,180
9861,France 1940,2001,2,2,120,120
3159,Zahltag,2002,2,4,30,45
137931,Nada!,2013,2,4,10,10
40958,6 nimmt! Junior,2009,2,5,20,20
8382,Light Division,1989,1,2,240,240
169574,Zombie Run!,2014,2,7,15,15
19399,Sukat sekaisin,2004,2,6,10,10
168436,Pi\u00e8ces Mont\u00e9eS,2014,2,4,20,20
20708,Alamein,2006,2,2,30,30
11399,Black Gold (Texas Tea),1990,2,2,180,180
4060,Undead,1981,2,6,240,240
47158,Elemental Clash  The Basic Set,2009,2,2,30,30
254025,Operators,2018,2,10,20,90
3716,Tractics,1975,2,2,90,90
208661,Legends of Labyrinth,2016,2,4,45,60
151801,Oddly Obvious!,2013,3,10,0,0
5927,Duel in the Desert  Rommel's Campaign in North Africa,1986,2,2,90,90
211882,Beyond the Gates of Antares  The Dice Game,2016,2,5,10,20
10386,SiegeStones,2004,2,4,20,20
66611,Metropoli,2010,3,6,90,90
180210,tak\u2022tak,2015,2,2,20,40
217268,Wy\u015bcig Odkrywc\u00f3w,0,1,4,60,120
22392,T.E.G.  Plan T\u00e1ctico y Estrat\u00e9gico de la Guerra,1978,2,6,180,180
103745,Plethora,2012,2,4,60,60
5725,The Journeys of Paul,1990,1,6,120,120
180908,Alan's Adventureland,2016,3,4,45,90
159003,Raid & Trade,2015,3,5,90,90
2137,Quest for the Grail,1995,1,2,45,45
35481,The Suitcase Detectives,2008,2,4,15,15
18011,Chaturanga,650,2,4,30,30
180157,Village of Familiar,2015,3,4,30,60
4554,Phalanx,1964,2,2,90,90
73242,Saipan  Conquest of the Marianas,2010,1,2,60,60
210966,Quadrum,2017,2,2,10,10
46957,Square Shooters,2010,2,6,15,15
150422,Bloody Ridge  Decision on Guadalcanal,2014,1,1,0,0
29281,Party & Co  Original,2007,3,20,45,45
118326,Vignobles,2017,2,4,30,45
198886,Warage  Extended Edition,2017,2,6,15,90
210937,Dia de los Muertos,2016,3,6,10,15
158268,Karma King,2014,2,6,20,20
138015,Swish Jr.,2013,2,6,15,15
6125,Austerlitz,1981,2,3,360,360
239982,The Enigma Box,2017,1,4,6000,10000
184525,Obama Llama,2015,4,99,30,30
17298,Branches and Twigs and Thorns,2002,2,6,15,15
161773,Little Cooperation,2012,2,4,10,10
8067,Royalists & Roundheads III,1993,2,2,60,60
170337,Dwarfest,2014,2,6,45,45
173800,Adorable Pandaring,2015,3,5,5,10
180910,Chronicler,2015,2,4,20,20
200871,Hanna Honeybee,2016,1,4,5,10
209095,Uno  Super Mario,2016,2,10,0,0
5897,Spy Detector,1960,2,4,60,60
21001,Alibi Saknas  Herrg\u00e5rdsmordet,2005,3,6,45,45
176651,Cantankerous Cats,2014,2,6,20,60
11512,Leipzig,1969,2,2,0,0
27227,Contrario 2,2006,2,12,0,0
144036,Diamonsters,2013,2,6,20,20
37770,Palio,2008,2,6,30,30
10584,Texas Revolution,1981,2,2,90,90
22176,Lest Darkness Fall  Rome in Crisis,2006,2,2,240,240
43486,The Trial of Socrates,2009,2,2,20,20
170608,People-Person!,2014,2,6,30,30
215806,IKAN,2017,2,4,30,0
243707,Fat Fish,2018,2,6,20,20
129952,Make 'n' Break Party,2012,3,9,45,45
277931,King of Indecision,2019,2,5,40,50
188601,Spoilers,2016,3,6,20,50
7230,Battle for Normandy,1982,2,2,180,180
159502,Island Dice,2015,2,4,30,60
130841,Stratego Card Game,2012,2,2,20,20
5197,Helltank Destroyer,1982,2,2,60,60
244738,Anatomy Fluxx,2018,2,6,5,30
3970,BattleTech Science Fiction Combat Book Game  WSP-1A Wasp,1987,2,2,10,10
21012,Pentago XL,2005,2,4,15,15
25470,Summertime,2006,2,2,30,30
113456,POWER,2012,2,4,36,36
113066,RR,2010,2,2,15,15
109005,Jagdfieber,2011,3,5,30,30
4740,Run Silent,1993,2,6,180,180
3746,Star Trek Trivia Game,2000,2,4,60,60
8426,Man to Man,1985,2,2,120,120
132261,Cosmic Empires,2012,2,5,90,90
2709,The Beastlord,1979,2,4,120,120
246203,Mandala,2018,2,4,10,15
11339,Korea '95,1993,2,2,0,0
965,Ben Hvrt,1996,4,8,60,60
34218,Slush Fund,2008,2,4,20,20
256233,Mountains,2018,2,5,20,30
20848,Stratego  The Chronicles of Narnia,2005,2,2,45,45
11015,7/4/2001,0,3,4,60,60
12506,La Bataille du Matz,1999,2,2,0,0
108862,Elfer raus! Master,2011,2,6,30,30
159501,Hull Breach  Corporate Wars,2014,2,8,60,60
1602,UR Spiel,1977,2,2,30,30
124647,Top This! A Pizza Flicking Game,2014,2,5,30,30
150530,Moteneba.,2013,3,5,60,60
5194,Fire When Ready,1982,1,4,120,120
31556,The Russo-Swedish War,2008,2,2,300,300
20630,Corintho,2005,2,4,20,20
20710,Tiger of Malaya,2006,2,2,120,240
94596,Geisterm\u00fchle,2011,2,4,20,20
10014,Norway 1940,1981,2,2,180,180
3829,Trainsport  Switzerland,1997,3,5,120,120
127721,Airborne In Your Pocket,2019,1,4,15,15
142963,Cache Me If You Can!  The Geocaching Board Game,2013,2,4,60,60
147590,Habe fertig,2013,2,4,20,20
7368,North Wind Rain,2003,1,2,180,360
1878,Moonshot the Game,1997,1,4,45,45
500,MARK,1997,2,4,60,60
13357,Like Minds,2004,4,8,30,30
25204,UNO  Cars,2006,2,10,10,10
227018,7 pecados,2017,2,6,20,30
153388,Faulpelz,2014,2,4,30,30
9233,Royalists & Roundheads,1991,1,2,120,120
14377,Windschatten,2004,2,4,45,45
224999,Witching Hour,2017,2,5,30,45
13832,Vulkan!,2004,1,4,30,30
182799,Take a Train,2015,2,6,30,60
118325,RoboTroc,2012,2,4,15,15
127436,Der Hobbit  Eine unerwartete Reise \u2013 Das Spiel zum Film,2012,2,4,60,60
245240,Goblin Grapple,2018,2,4,30,45
261525,Untamed  Feral Factions,2019,2,3,20,30
5438,English Civil War,1978,2,2,120,120
137047,Pets,2012,2,5,30,30
93555,Miss Lupun\u2026und das Geheimnis der Zahlen,2011,2,6,30,30
42470,Aljubarrota,2009,3,6,70,70
18732,Marvel Super Heroes Game,1992,2,6,45,45
21849,UNO H2O Splash,2005,2,10,30,30
133637,Temple Run  Danger Chase,2012,2,4,5,10
5453,Granada  The Fall of Moslem Spain,2003,2,2,120,120
282216,Wolves of Mercia,2019,5,16,45,45
41107,Onexeno,2008,1,7,20,20
194536,Back to the Future  OUTATIME,2016,2,6,15,15
73238,Crusader  Battle for Tobruk,2010,1,2,60,60
8960,Roma,1986,4,6,60,60
1348,Web of Gold,1987,2,6,120,120
140244,Chains To Champions,2013,2,6,40,40
180202,Southern Rails,2015,3,5,0,60
183344,Ugah Ugah!,2015,2,4,15,15
1289,Take the Brain,1970,2,2,30,30
68251,Loot and Scoot,2010,2,4,45,45
154682,Gib Gas!,2014,2,6,20,20
209033,Por favor,2016,3,6,15,30
229736,\u00a1Ruiz!,2017,2,8,15,25
201144,Merrill's Marauders  Commandos in Burma 1943-1944,2016,1,1,60,120
611,Ironman Football,1995,2,8,180,180
292,Attacke,1993,3,5,30,30
3540,Tic Tac Chec,1995,2,2,10,10
29138,Katamino Family,2013,1,2,10,10
255677,Ominoes  Hieroglyphs,2018,2,4,40,50
42275,Black Prince  Crecy & Navarette,2009,2,2,240,240
22594,Universal Fighting System  Soul Calibur III,2006,2,6,30,30
285047,SilenZe  Zombie City,2019,2,6,20,20
11510,Robert at Bannockburn,1979,0,0,0,0
142043,Stack & Attack,2013,2,4,30,30
16500,Highland Clans,2005,3,5,45,60
153432,Bl\u00f6der Sack,2014,2,4,25,25
183511,Destiny Aurora  Renegades,2017,1,4,120,180
22336,Kreuzverh\u00f6r  Krimi-Kartenspiel f\u00fcr zwei \Ermittler\,2006,2,2,40,40
1054,Pacific Northwest Rails,1998,2,6,180,180
156113,Grim End Manor,2014,2,6,30,30
20204,Drunter und Dr\u00fcber,1973,2,6,30,30
38466,Reflection,2008,2,4,5,5
121295,Coven,2015,3,5,60,90
28306,Invers\u00e9,2006,2,2,10,10
110160,Old Men of the Forest,2011,3,4,30,30
165585,TrakkX,2014,2,4,40,40
191095,Scoundrel,2011,1,1,0,0
1875,Isolation,1972,2,2,20,20
38524,Kimalo\u00e9,2008,3,4,30,30
21635,Number Chase,2006,2,5,15,15
20953,Piratissimo,2005,2,4,20,30
33208,What?,2007,5,17,60,60
10783,The Official Dealer McDope Dealing Game,1971,2,5,90,90
237311,The Smog Riders  Dimensions of Madness,2017,2,4,60,90
20533,Daihinmin,0,3,6,10,10
9843,Barbarossa 1941,2002,2,2,120,120
4273,Temple of the Beastmen,1989,2,6,90,90
8589,Viele Dinge,2003,2,8,20,20
196234,Clash d'Ard\u00e8che,2017,1,4,40,75
168220,Deal,2014,2,3,10,10
233501,Yummy World  Party at Picnic Palace,2017,2,4,20,0
116978,CITY Alarm,2012,2,4,15,15
262733,Reichbusters  Projekt Vril,2019,1,4,45,90
6660,Cubus,1987,2,6,20,20
164010,Moriarty's Machinations,2014,5,10,30,30
193029,Tiffin,2016,2,4,30,60
136177,Super Race,2013,1,4,20,20
2134,Rage (second edition),1998,2,5,45,45
118515,Piranhas,2012,2,4,20,20
145209,404  Law Not Found,2013,2,6,60,60
232510,Timberman,2017,2,6,20,45
73233,Golan  The Last Syrian Offensive,2010,2,2,60,60
126471,Nowhere to Go,2012,2,2,10,10
35618,G.I. Joe Commando Attack,1985,2,4,30,30
9018,Trafalgar,0,2,4,60,60
12743,The Battle of Helm's Deep,1974,2,2,120,120
181928,Last Front  The Strategy Card Game,2016,3,6,20,60
232874,Die rote Kralle,2018,2,4,20,30
153107,Masters of the Gridiron,2014,2,2,15,15
124264,Zombies at your Heels,2012,2,4,15,15
210065,SLAPZI,2015,2,10,0,0
263089,Zoocracy,2019,2,6,60,120
4196,Fantasy Forest,1980,2,4,30,30
160868,Last Starfleet,2015,2,6,60,90
69602,Phase 10  Das Brettspiel,2010,2,6,60,60
208807,Rainbow Speed,2016,2,8,30,30
165095,Pirate Loot  Base Set,2015,2,4,60,60
23081,HeroCard Cyberspace,2006,2,4,0,0
29489,Tai Chi Chuan,2007,3,5,30,30
25665,Red Russia  The Russian Civil War  1918-1921,2008,2,4,240,240
188952,Maigo-Neko,2015,3,4,30,0
31558,First Blood  Second Marne,2008,2,2,0,0
252315,The Everrain,2020,1,4,30,180
9084,Grunwald 1410,1992,2,2,300,300
122168,Brethren of the Coast,2016,3,6,30,60
1936,Paparazzo,1994,3,5,45,45
139660,Tasnia,2013,2,4,45,45
35548,Jumbulaya,2007,2,4,60,60
8848,Star Cruiser,1987,2,2,120,120
175274,Labyrinth  The Paths of Destiny (second edition),2015,2,6,20,60
5862,Frigate,1974,2,2,120,120
93678,Spring Fever,2011,3,6,20,20
3325,Chartbuster,1970,2,6,120,120
3337,Lobo 77,1993,2,8,30,30
20732,La conquista del Oeste,1982,2,6,120,120
160353,LUGU,2014,3,6,30,30
143520,Monster Mansion,2013,2,8,45,45
91313,Ataxx,1990,0,0,0,0
1833,The Willow Game,1988,2,6,120,120
2098,Heresy,1995,2,5,90,90
261168,Wannabe Football,2018,2,4,5,15
20642,CubiCup,2004,2,3,10,10
175468,Foe Hunters,2016,1,6,30,90
151530,Golf 'n' Roll,2014,1,4,20,45
146247,Showdown  Icons,2013,2,2,15,15
17807,Inquisitor,2001,2,0,180,180
530,Entenrallye,1988,2,6,60,60
218988,Debtzilla,2018,2,4,60,90
3319,Neutreeko,2001,2,2,10,10
39245,Neu,1988,2,7,20,20
144383,Dungeon Dwellers,2014,2,6,60,60
4979,Mutant Chronicles  Blood Berets,1993,2,4,60,60
27071,Sardines,2008,2,4,15,15
35017,Chaos Isle  Zombi Deck,2008,1,6,30,30
190523,CATS  a sad but necessary cycle of violent predatory behavior,2016,3,5,20,30
4295,Murfreesboro,1979,2,2,240,240
130598,10 Tage durch Deutschland,2012,2,4,30,30
17836,Warhammer English Civil War,2002,2,6,120,120
70325,The major four of Heizei,2010,3,5,30,30
165447,Ufofarmer,2014,2,4,30,30
254341,I Would Fight The Dragon...,2018,3,8,30,60
4049,Hammer's Slammers,1984,1,4,120,120
32025,Einfach Genial Knobelspass,2007,1,4,15,15
246814,Trool Park,2018,2,4,30,45
7048,Big Top,2003,3,6,60,60
47475,Ex illis,2009,2,2,60,60
93493,Perigon,2011,2,2,40,40
24127,Pok\u00e9mon Trading Figure Game,2006,2,2,10,10
13818,Jurassic Jumble,2004,3,9,10,10
505,Goldener Drache,1992,2,5,30,30
119109,Go Goblin,2012,2,6,60,60
25758,Tr\u00fcffel-Schn\u00fcffel,2006,2,4,10,15
215065,75 Gnom' Street,2016,2,4,30,30
12169,Henry V,1993,1,2,0,0
129988,Over\/Under,2008,2,99,15,15
212688,Cthulhu Crusades,2017,2,4,15,30
280202,Social Train,2019,2,4,20,30
280281,Sinister Six,2019,3,6,30,45
11195,Karottenklau,2004,1,6,5,5
29107,Hop! Hop! Hop!,2007,2,6,15,15
33414,Ghost Hunters,2007,3,5,15,15
3075,Hamlet!,2002,3,8,45,45
2111,Nix f\u00fcr Ungut!,1996,2,5,45,45
8833,Firefight  Modern U.S. and Soviet Small Unit Tactics,1976,2,2,90,90
139963,FrogFlip,2013,2,2,15,15
23030,DaVinci's Mancala,2005,2,2,20,20
191879,Rival Kings,2016,2,4,20,30
160608,Dungeon Bazar,2014,2,5,50,50
178053,Schatz-Rabatz,2015,2,4,15,20
7241,Fight for the Sky,1982,2,2,180,180
201243,Baby Blues,2016,3,5,30,30
94571,Oh Gnome You Don't!,2011,2,5,90,90
9033,The Marcher Lords  The Norman Conquest of Wales,2003,1,2,180,180
234465,Potato Pirates,2017,3,6,20,45
110570,Black Stories 7,2011,2,15,45,45
1171,Ricochet,1996,2,5,10,10
16389,Undercut,2004,3,5,30,30
191081,Schnapp den Sack,2016,2,5,15,0
88960,Godzilla  Stomp!,2011,2,5,30,30
2201,Redemption,1995,2,5,30,30
49435,Penny Arcade  The Card Game,2009,2,2,30,30
131444,Like Dice,2012,2,6,15,15
3129,1876  Trinidad,1996,2,5,120,120
202674,Ore City,2015,2,6,30,60
208801,Phobos Rising!,2016,1,1,60,0
33723,LeCardo,1998,2,4,20,20
223790,Neon Knights  2086,2018,2,6,20,120
35492,Wiede\u0144 1683,1992,2,2,180,180
143250,Villainous Vikings,2014,2,5,60,60
286656,Mooncake Master,2019,1,6,20,40
146204,Ruckus  The Goblin Army Game,2014,2,4,20,20
587,Sumera,1999,2,4,30,30
6346,NBA Showdown,2001,2,2,20,20
218612,Face de bouc,2017,2,7,0,0
12776,Dragonchess,1985,2,2,75,75
5859,Minuteman  The Second American Revolution,1976,2,4,90,90
4434,The Poll Game,2000,2,8,60,60
31380,Modern Society,2009,3,5,60,60
93134,Einfach tierisch,2011,2,5,20,20
139842,Quinto Imp\u00e9rio,2013,2,4,40,90
11534,Risorgimento,1997,2,2,0,0
101872,Win,2011,3,8,1,10
26244,Candy,2005,1,8,20,20
26560,Asalto al Banco de Inglaterra,1982,2,6,120,120
127646,Black Stories  Mittelalter Edition,2012,2,15,20,20
252373,Azimuth  Ride The Winds,2018,2,4,30,45
5854,Azuma,1992,3,6,30,30
32253,Caveman,2007,2,6,60,60
180208,Witkacy,2015,2,4,15,30
161887,Amber Route,2014,2,4,60,60
21990,Lightning Reaction Extreme,2006,2,4,1,1
2907,James Clavell's Tai-Pan,1981,2,4,120,120
4300,The Barbarians,1981,2,3,120,120
15334,Sag's mit Symbolen,2005,3,6,45,45
7378,Sprouts,1967,2,2,10,10
279014,Super Cats,2019,3,6,10,15
3552,Infinity,1974,2,4,60,60
