objectid,name,category1,category2,category3,category4,category5,category6
4271,Artifact,Sci_Fi, War,error,error,error,error
1146,Shadowlord!,Exploration, Fantasy, Sci_Fi,error,error,error
34296,Cobra,Dexterity, Bluffing,error,error,error,error
3664,Grand Mastermind,Deduction, Puzzle,error,error,error,error
247860,Fleecing Olympus,Bluffing, card, Dice, Mythology, Negotiation, Party Game
2361,U.F.O.s,card, Sci_Fi,error,error,error,error
22991,Mona Lisa Mysteries,Winning Moves Games (USA),error,error,error,error,error
145587,Alley Thieves,Dice,error,error,error,error,error
19978,Maunz Maunz,card, Childrens Game,error,error,error,error
5054,War in the Falklands,War, War, War,error,error,error
176663,Wordariffic,Word Game,error,error,error,error,error
2972,Fantasy Business,Bluffing, card, Economic, Fantasy, Negotiation,error
138064,Line Dice,Dice, Maze, Puzzle,error,error,error
120618,1000 Bornes Express,card,error,error,error,error,error
231837,Action Cats!,Animals, Party Game,error,error,error,error
166156,Hoshi Battle,Dexterity,error,error,error,error,error
27546,Champions of Faith,Adventure, Educational, Religious,error,error,error
172510,Asterix & Obelix  Mission Zaubertrank!,Adaptation,error,error,error,error,error
101660,Witty Chronos,Dexterity, card, Negotiation, Party Game, Real-time,error
13614,Chancellorsville (first edition),American War, War,error,error,error,error
75445,Grunwald  Walka 600-lecia,card, Fighting, Medieval,error,error,error
207814,Shadow Games,Bluffing, card,error,error,error,error
19498,Kille,card,error,error,error,error,error
8008,The Construction Game,Educational, industry_manuf,error,error,error,error
182090,The Game of Nasty Things...,Deduction, Humor, Memory, Party Game,error,error
12943,Go Mental,strategy, Trivia,error,error,error,error
33782,Bonanza,American West, Adaptation,error,error,error,error
172555,Loaded Questions Party,card, Humor, Party Game,error,error,error
7270,GOLO,Dice, Sports,error,error,error,error
18858,UNO  Nintendo,card, Adaptation,error,error,error,error
11235,Golf the Perfect Game,Number, Sports,error,error,error,error
8835,Stars and Bars,American War, War,error,error,error,error
3374,Scrabble Crossword Cubes Game,Dice, Word Game,error,error,error,error
22578,Transport,industry_manuf, Transportation,error,error,error,error
242550,Wobble King,Dexterity, Childrens Game,error,error,error,error
271042,UNDO  Curse from the Past,Adventure, card, Deduction, murder_mystery,error,error
5640,Bombay Bazar,Animals,error,error,error,error,error
5554,Vampire,Horror,error,error,error,error,error
524,Digging,American West, card,error,error,error,error
58192,Nelly,Dexterity, Animals, Childrens Game,error,error,error
180147,Clue  Doctor Who,Deduction, Adaptation, Sci_Fi,error,error,error
11116,Yarmuk,Ancient, War,error,error,error,error
173875,Superfight  The Loot Crate Deck,card, Fighting, Humor,error,error,error
24884,Funny Fishing,Childrens Game, Memory,error,error,error,error
182168,F**k. The game,card, Adult, Party Game,error,error,error
5137,Ellery Queen's Mystery Magazine Game,Deduction, Adaptation, murder_mystery,error,error,error
21435,Shoot The Moon,card,error,error,error,error,error
190064,Explorers of the Lost Valley,Animals, card, Dice, Exploration, Fighting, Post-War
103077,Copi\u00e9 Coll\u00e9,Bluffing, card, Memory,error,error,error
2806,U-Boat,War, War, War,error,error,error
27291,AtmosFear  Khufu \u2013 The Mummy,Ancient, Horror, Party Game,error,error,error
152621,Black Stories  Medizin Edition,card, Deduction, Horror, Humor, Medical, murder_mystery
17693,Piranha,Dexterity, Childrens Game,error,error,error,error
3801,When Darkness Comes   The Awakening,Dice, Horror, Zombies,error,error,error
19971,Tuppen,Bluffing, card,error,error,error,error
25677,Formidable Foes,Exploration, Fantasy, Fighting,error,error,error
235940,Chill & Chili,Farming,error,error,error,error,error
52626,Family Alias,Party Game, Racing, Word Game,error,error,error
23334,Doodle Dice,card, Dice,error,error,error,error
177572,\u733f\u9053 (Monkey Road),Bluffing, Deduction, Humor,error,error,error
7006,Management,Economic, industry_manuf, Math,error,error,error
163242,CHEW  Cases of the FDA,card, Adaptation,error,error,error,error
4171,Sailor Moon CCG,card, Collectible,error,error,error,error
2172,Stealth Chess,strategy, Deduction, Memory,error,error,error
119472,Konito?,Real-time, Trivia,error,error,error,error
109017,Launchpad 23,Dice, Space Exploration,error,error,error,error
181376,G.Nome,Medical,error,error,error,error,error
18902,Sputnik,strategy, Space Exploration,error,error,error,error
9506,Ooga!,Dexterity, Animals, Childrens Game, Humor, Prehistoric, Real-time
159525,Apocalypse Universe  Galactic Arena,Fighting, Sci_Fi,error,error,error,error
877,Troia,Ancient, Civilization, Puzzle,error,error,error
824,Hijara,strategy, Arabian,error,error,error,error
18908,Cactus Throne  The Mexican War of 1862-1867,Post-War, War,error,error,error,error
14001,Speed,Animals, card, Transportation,error,error,error
32409,Wiochmen 2,card, Humor, Racing,error,error,error
32109,Electronic Catch Phrase  Music Edition,Electronic, Music, Party Game, Trivia,error,error
19534,Blitzkrieg 1940  Hannut et Stonne,War, War,error,error,error,error
40853,Trivial Pursuit  Genus VI,Party Game, Trivia,error,error,error,error
10802,Somethin' Fishy,Animals, card,error,error,error,error
204138,Women vs. Men Alias,Party Game, Racing, Trivia, Word Game,error,error
860,Scotland the Brave,Medieval, War,error,error,error,error
12281,Versailles,strategy, card, Deduction,error,error,error
33383,WobBally,Dexterity, Childrens Game, Dice,error,error,error
775,Die Tafelrunde,card, Fantasy,error,error,error,error
7248,Zenix,strategy,error,error,error,error,error
174057,Kajko i Kokosz  Przygody Woj\u00f3w,card, Childrens Game, Adaptation, Medieval, Memory,error
5308,Sahara,strategy,error,error,error,error,error
4585,Seaside Frolics,Dice, Racing, Transportation,error,error,error
5215,Australian Menagerie,Animals, card, Educational, Environmental,error,error
170609,Treatment  A Psychiatry Card Game,card, Medical,error,error,error,error
154721,Boxes,Bluffing, Adaptation, Negotiation, Party Game,error,error
4606,Sucking Vacuum,Bluffing, Deduction, Dice, Humor, Maze, Memory
93463,Picnic Blitz,Animals, Dice,error,error,error,error
154841,Knuckle Sammich  A Kobolds Ate My Baby! Card Game,Fantasy, Humor, Print & Play,error,error,error
271040,Tricky Druids,Bluffing, Dice, Mythology,error,error,error
160658,Postcard Cthulhu,Horror, Print & Play,error,error,error,error
11970,Dracula's Revenge,Fighting, Horror, Adaptation,error,error,error
197066,Time Management  The Time Management Game,Dice Hate Me Studio,error,error,error,error,error
41021,Tangram Master,Puzzle, Real-time,error,error,error,error
179227,3 Seeds  Reap Where You Sow,Farming,error,error,error,error,error
178937,El Capitan,Dexterity, Childrens Game, Memory, Pirates,error,error
8903,Zama  Hannibal versus Scipio,Ancient, War,error,error,error,error
3569,Robin Hood,Adventure, Racing,error,error,error,error
194688,Island Hopper,Dexterity, Aviation, Negotiation,error,error,error
18857,Cluedo?,Deduction, murder_mystery, Travel,error,error,error
18564,Children of Fire,Political,error,error,error,error,error
165888,Wongamania,card, Economic, Educational,error,error,error
16273,Race For Tunis,War, War,error,error,error,error
141679,PicWits!,card, Humor, Party Game,error,error,error
1407,Alcatraz,strategy,error,error,error,error,error
42702,Jackal,Exploration, Pirates,error,error,error,error
29080,Twelve Men's Morris,strategy,error,error,error,error,error
131282,Professor Pugnacious,card, Fighting, Horror,error,error,error
2104,Speculate,Economic,error,error,error,error,error
5382,Oil War,War, War,error,error,error,error
30852,Transformers Battling Card Game,card, Adaptation,error,error,error,error
66044,Scary Tales  Prince Charming vs. Hansel,card, Fantasy,error,error,error,error
14897,Space Blast,Sci_Fi, War,error,error,error,error
172064,Rally Up!,Childrens Game,error,error,error,error,error
11441,The Last Panzer Victory,War, War,error,error,error,error
15624,Gangster,Economic, Mafia,error,error,error,error
235482,Utter Nonsense  Naughty Edition,card, Humor, Adult, Party Game,error,error
217680,Mexican Standoff,American West, card,error,error,error,error
42360,Space Pirates,Dexterity, Miniatures, Pirates, Sci_Fi,error,error
212288,Rainbow 35,Animals, Childrens Game, Number, Real-time,error,error
231559,Quirk!,Animals, card, Childrens Game, Humor, Party Game,error
2460,House of Horrors,card, Exploration, Fighting, Horror,error,error
54604,High School Drama  Varsity Edition,card, Humor,error,error,error,error
165557,Quizduell  Das Spiel,Trivia,error,error,error,error,error
238721,Stumped,Dexterity, card, Farming,error,error,error
38141,Bitwy II wojny \u015bwiatowej,War, War,error,error,error,error
170676,Nosocomio,card, Humor, Medical,error,error,error
57183,Jurassic Wars,Animals, card, Fighting, Prehistoric,error,error
14746,Twilight's Last Gleaming 2,War, War,error,error,error,error
3045,Pentantastar,Fantasy, War,error,error,error,error
3958,Songburst  70's & 80's Edition,Music, Party Game, Trivia,error,error,error
30000,Stratego  Transformers,strategy, Adaptation, Sci_Fi,error,error,error
138748,Flash!,Dice,error,error,error,error,error
6936,Robotanks,Fighting, Sci_Fi,error,error,error,error
3649,Power Play,card, Political,error,error,error,error
173931,Holy Roman Empire  The Thirty-Years War,War, Political, War,error,error,error
111830,DiceAFARI,Animals, Dice,error,error,error,error
17830,Miskatonic Madness,Horror, Print & Play,error,error,error,error
25104,Absolut \u00f6verens,Party Game, Trivia,error,error,error,error
67041,Monstermania,Childrens Game, Puzzle,error,error,error,error
136265,Aliens vs. Zombies,Dice, Sci_Fi, War, Zombies,error,error
69292,Guardians of Graxia,card, Fantasy, Miniatures,error,error,error
193681,ButaBabel,Dexterity, Party Game, Real-time,error,error,error
42980,Myth  Pantheons,card, Mythology,error,error,error,error
13091,Megaman NT Warrior Trading Card Game,card, Collectible,error,error,error,error
9610,Travspelet med V65,Animals, Dice, Racing, Sports,error,error
2760,Knights of the Dinner Table  Orcs at the Gates,Adaptation, Exploration, Fantasy, Fighting,error,error
204671,Dear Leader,Humor, Negotiation, Party Game, Political,error,error
209667,Golden Snitch  Snitch Snatcher \u2013 The Quidditch Game,Adaptation, Puzzle,error,error,error,error
30582,Good Question!,Party Game,error,error,error,error,error
19044,Holidays,Bluffing, card,error,error,error,error
22080,Brain Trainer,strategy,error,error,error,error,error
66245,Party Alias (Travel),Humor, Party Game, Racing, Travel, Trivia, Word Game
3918,Raiders of the Lost Ark Game,Adventure, Bluffing, card,error,error,error
154602,Night of the Grand Octopus,Bluffing,error,error,error,error,error
157696,What the Fake?!,Party Game,error,error,error,error,error
7185,Weapons & Warriors  Power Catapult Set,Dexterity, Medieval,error,error,error,error
192275,Olympians War,card, Mythology,error,error,error,error
24658,Avanti mare!,Childrens Game, Dice, War,error,error,error
19763,Taboo Quick Draw,Party Game,error,error,error,error,error
206516,Mine All Mines,card, Fantasy,error,error,error,error
228370,TerroriXico,card, Deduction, Horror, Mythology,error,error
5322,LEGO Soccer,Dexterity, Sports,error,error,error,error
118567,Gladiatori Deluxe,Ancient, card, Fighting,error,error,error
38702,Sink the Bismarck,Dice, Print & Play, War, War,error,error
69904,Quack in the Box,card, Humor, Medical,error,error,error
3295,Athos,strategy,error,error,error,error,error
51367,Mad Arena,card, Dice, Fighting,error,error,error
9385,Yot\u00e9,strategy,error,error,error,error,error
3354,Tide of Fortune,War, War,error,error,error,error
65592,Dragon's Ordeal,Adventure, Dice, Fantasy, Fighting,error,error
3144,High Hand,strategy, card,error,error,error,error
124378,Die kleinen Drachenritter,Dexterity, Childrens Game, Medieval,error,error,error
6404,Seven Days Battles,American War, War, War,error,error,error
19379,Banzai!,Dexterity, card, Racing, Real-time,error,error
3999,Diabolo,card, Real-time, Word Game,error,error,error
365,Tricks,card,error,error,error,error,error
8366,Wellington Vs Massena,War, War,error,error,error,error
40938,Race for the Summit,card, Racing,error,error,error,error
1559,Wabbit's Wevenge,Adaptation, Fighting,error,error,error,error
103714,The Lord of the Rings  Nazgul,Fantasy, Adaptation,error,error,error,error
11476,The Atlanta Campaign  Peachtree Creek & Jonesboro,American War, War,error,error,error,error
156557,Zombie Island,strategy, Adventure, Dice, Exploration, Horror, Maze
19030,Frankenstein,Horror, Adaptation, Puzzle,error,error,error
3001,The Godfather Game,card, Economic, Mafia,error,error,error
11112,Rommel at Gazala,War, War,error,error,error,error
141569,CrossWays,strategy, card,error,error,error,error
57834,Counter-Attack! Arras,War, War,error,error,error,error
2776,Heavy Gear Fighter,card, Fighting, Sci_Fi,error,error,error
1913,Transsib,strategy, Bluffing, Mafia, Trains,error,error
7418,The Winning Ticket,Economic,error,error,error,error,error
181080,Pitch Fleet,Dexterity, Party Game, Sci_Fi,error,error,error
4219,Goal,card, Sports,error,error,error,error
171626,Lotti Karotti  Das Hasenrennen,Animals, Childrens Game, Racing,error,error,error
176859,MasterIslands,strategy, card,error,error,error,error
193272,B\u00fccherwurm,card, Party Game, Word Game,error,error,error
4247,Boarding Party,Sci_Fi, War,error,error,error,error
17195,Gettysburg  Three Days in July,American War, War,error,error,error,error
217827,Battle Yahtzee  Deadpool,Adaptation, Dice,error,error,error,error
22616,Crystal Faire,Bluffing, Negotiation,error,error,error,error
23292,Gold Thief,card, Fantasy, Number,error,error,error
65488,Make 'n' Break Junior,Dexterity, card, Childrens Game, Puzzle,error,error
117908,The Big Fat Tomato Game,Farming,error,error,error,error,error
182199,Superfight  The Walking Dead Deck,card, Adaptation, Fighting, Horror, Humor, Zombies
11494,The Battles of Bull Run,American War, War,error,error,error,error
27460,Power Yahtzee,Dice,error,error,error,error,error
165584,Crowns,Dice,error,error,error,error,error
9571,Baha,card,error,error,error,error,error
36237,Timestreams  Deck 1 \u2013 Stone Age vs. Future Tech,card, Fantasy, Sci_Fi,error,error,error
1127,Encounters,Adventure, card, Fantasy, Fighting, Medieval,error
246757,Long Cow,Animals, card,error,error,error,error
178028,Sort it Out!,Trivia,error,error,error,error,error
14163,Foto-Electric Football  Professional Hall of Fame Game,Sports,error,error,error,error,error
41834,Lunar Command,Childrens Game, Dice, Sci_Fi,error,error,error
10543,The Drive on Metz (first edition),War, War,error,error,error,error
17136,DaVinci's Challenge,strategy, Puzzle,error,error,error,error
100758,Abtei der R\u00e4tsel,Deduction, Medieval, Word Game,error,error,error
21986,Ramba Samba,Childrens Game,error,error,error,error,error
6938,Global War,War, War,error,error,error,error
133337,Bezzerwizzer Mini,Trivia,error,error,error,error,error
165208,Aruba  Battle Race,Dice, Racing,error,error,error,error
6573,On Your Broom,Childrens Game, Dice, Fantasy, Memory, Racing,error
727,Chinese Civil War,War, War,error,error,error,error
25223,\u00bfResiste Stalingrado?,War, War,error,error,error,error
120924,Hug Me,card, Horror, Zombies,error,error,error
11253,Okinawa,War, War,error,error,error,error
5057,Never Call Retreat,American War, War,error,error,error,error
153710,Dodge Dice,Dice,error,error,error,error,error
15214,The McDonald's Game,Dexterity, industry_manuf,error,error,error,error
4303,The Fall of South Vietnam,War, War,error,error,error,error
93164,Spline,strategy,error,error,error,error,error
6915,1942,War, War,error,error,error,error
