,objectid,name,yearpublished,minplayers,maxplayers,minplaytime,maxplaytime,usersrated,average,baverage,avgweight,siteviews,boardgamehonor_cnt,boardgameversion_cnt,boardgamecategory,boardgamemechanic
27,175914.0,Food Chain Magnate,2015.0,2.0,5,2.0,4.0,11385.0,8.17751,7.86978,4.1971,1451862.0,10.0,9.0,"Economic, Industry","Card Drafting, Deck, Income, Market, Modular Board, Network and Route Building"
28,31260.0,Agricola,2007.0,1.0,5,0.5,2.5,59458.0,7.97387,7.86751,3.6372,4470614.0,32.0,36.0,"Animals, Economic, Farming","Action Drafting, Automatic Resource Growth, Card Drafting, Enclosure, Hand Management, Increase Value of Unchosen Resources"
29,205059.0,Mansions of Madness  Second Edition,2016.0,1.0,5,2.0,3.0,19735.0,8.11713,7.85663,2.6719,2295813.0,6.0,11.0,"Adventure, Exploration, Fantasy, Fighting, Horror, Miniatures","Area Movement, Cooperative Game, Dice Rolling, Hand Management, Modular Board, Role Playing"
30,170216.0,Blood Rage,2015.0,2.0,4,1.0,1.5,28668.0,8.0064,7.8267,2.8692,2441681.0,12.0,16.0,"Fantasy, Fighting, Miniatures, Mythology","Action Points, Area Majority ,  Influence, Area Movement, Card Drafting, Hand Management, Memory"
31,55690.0,Kingdom Death  Monster,2015.0,1.0,4,1.0,3.0,6616.0,8.73827,7.81543,4.2169,3950787.0,6.0,2.0,"Adventure, Fantasy, Horror, Adult, Miniatures, Mythology","Cooperative Game, Dice Rolling, Grid Movement, Role Playing, Solo ,  Solitaire Game, Storytelling"
32,221107.0,Pandemic Legacy  Season 2,2017.0,2.0,4,1.0,1.0,8989.0,8.19898,7.81193,3.268,826716.0,8.0,21.0,"Environmental, Exploration, Medical","Cooperative Game, Hand Management, Legacy Game, Pick-up and Deliver, Point to Point Movement, Set Collection"
33,2651.0,Power Grid (Recharged Version),2004.0,2.0,6,2.0,2.0,52340.0,7.87953,7.78691,3.2749,2960733.0,17.0,38.0,"Economic, Industry","Auction: Turn Order Until Pass, Catch the Leader, Market, Network and Route Building, Turn Order: Stat-Based"
34,209010.0,Mechs vs. Minions,2016.0,2.0,4,1.0,1.5,12262.0,8.0927,7.78445,2.413,1556209.0,8.0,10.0,"Fantasy, Fighting, Miniatures, Adaptation","Action Queue, Card Drafting, Cooperative Game, Dice Rolling, Modular Board, Role Playing"
35,25613.0,Through the Ages  A Story of Civilization,2006.0,2.0,4,2.0,2.0,17285.0,7.97122,7.77397,4.1702,2468136.0,11.0,15.0,"Civilization, Economic","Action Points, Auction, Bidding, Auction: Dutch, Card Drafting, Hand Management"
36,164153.0,Star Wars  Imperial Assault,2014.0,2.0,5,1.0,2.0,18129.0,8.04603,7.77309,3.2979,3013264.0,7.0,9.0,"Adventure, Fighting, Miniatures, Adaptation, Sci-Fi, War","Dice Rolling, Grid Movement, Modular Board, Role Playing, Team-Based Game, Variable Player Powers"
37,126163.0,Tzolk'in  The Mayan Calendar,2012.0,2.0,4,1.5,1.5,26626.0,7.91679,7.77019,3.6552,1455985.0,21.0,16.0,"Ancient, Civilization, Economic, Farming, Mythology","End Game Bonuses, Turn Order: Claim Action, Worker Placement"
38,237182.0,Root,2018.0,2.0,4,1.0,1.5,13853.0,8.06087,7.76161,3.5806,1885895.0,20.0,13.0,"Animals, Fantasy, War","Action Queue, Action Retrieval, Area Majority ,  Influence, Area Movement, Dice Rolling, Hand Management"
39,72125.0,Eclipse,2011.0,2.0,6,1.0,3.0,24866.0,7.92324,7.74823,3.6915,3195583.0,17.0,8.0,"Civilization, Fighting, Sci-Fi, Space Exploration, War","Area Majority ,  Influence, Dice Rolling, Grid Movement, Map Addition, Modular Board, Player Elimination"
40,230802.0,Azul,2017.0,2.0,4,0.5,0.75,38055.0,7.87079,7.73957,1.7875,1549911.0,28.0,29.0,"Abstract Strategy, Renaissance","Card Drafting, Pattern Building, Set Collection, Tile Placement"
41,35677.0,Le Havre,2008.0,1.0,5,0.5,2.5,24266.0,7.8798,7.73758,3.7497,1876534.0,20.0,25.0,"City Building, Economic, Industry, War","Automatic Resource Growth, End Game Bonuses, Increase Value of Unchosen Resources, Loans, Ownership, Worker Placement"
42,167355.0,Nemesis,2018.0,1.0,5,1.5,3.0,6262.0,8.49814,7.72196,3.3077,1133660.0,1.0,9.0,"Adventure, Horror, Miniatures, Sci-Fi","Campaign ,  Battle Card Driven, Cooperative Game, Dice Rolling, Hidden Roles, Modular Board, Player Elimination"
43,216132.0,Clans of Caledonia,2017.0,1.0,4,0.5,2.0,11195.0,8.03026,7.72168,3.4317,996166.0,7.0,10.0,"Economic, Farming","Commodity Speculation, Contracts, Market, Modular Board, Network and Route Building, Variable Player Powers"
44,171623.0,The Voyages of Marco Polo,2015.0,2.0,4,0.6666666666666666,1.6666666666666667,17199.0,7.92532,7.71913,3.1955,1113767.0,15.0,20.0,"Dice, Economic, Medieval, Travel","Contracts, Dice Rolling, Income, Point to Point Movement, Set Collection, Variable Player Powers"
45,121921.0,Robinson Crusoe  Adventures on the Cursed Island,2012.0,1.0,4,1.0,2.0,29386.0,7.88173,7.71602,3.762,3164566.0,8.0,26.0,"Adventure, Exploration, Fighting, Novel-based","Action Queue, Cooperative Game, Dice Rolling, Hexagon Grid, Solo ,  Solitaire Game, Tile Placement"
46,124742.0,Android  Netrunner,2012.0,2.0,2,0.75,0.75,25254.0,7.88273,7.69155,3.38,4212815.0,9.0,11.0,"Bluffing, Card, Collectible Components, Sci-Fi","Action Points, Hand Management, Secret Unit Deployment, Take That, Variable Player Powers"
47,185343.0,Anachrony Essential Edition,2017.0,1.0,4,0.5,2.0,8810.0,8.09659,7.68675,3.9711,1039136.0,7.0,14.0,"Economic, Sci-Fi","Solo ,  Solitaire Game, Variable Player Powers, Worker Placement, Worker Placement"
48,68448.0,7 Wonders,2010.0,2.0,7,0.5,0.5,74520.0,7.77014,7.67415,2.3367,3411194.0,50.0,54.0,"Ancient, Card, City Building, Civilization","Card Drafting, Drafting, Hand Management, Set Collection, Simultaneous Action Selection, Variable Player Powers"
49,28143.0,Race for the Galaxy,2007.0,2.0,4,0.5,1.0,42615.0,7.7628,7.66256,2.9756,2857679.0,16.0,17.0,"Card, Civilization, Economic, Sci-Fi, Space Exploration","Hand Management, Simultaneous Action Selection, Variable Phase Order, Variable Player Powers"
50,122515.0,Keyflower,2012.0,2.0,6,1.5,2.0,17027.0,7.83658,7.65451,3.3422,1248251.0,10.0,16.0,"City Building, Economic, War, Renaissance, Territory Building, Transportation","Auction, Bidding, End Game Bonuses, Memory, Modular Board, Network and Route Building, Ownership"
51,62219.0,Dominant Species,2010.0,2.0,6,2.0,4.0,16643.0,7.84917,7.64745,4.0394,1525412.0,9.0,11.0,"Animals, Environmental, Prehistoric","Area Majority ,  Influence, Card Drafting, Grid Movement, Hexagon Grid, Modular Board, Take That"
52,159675.0,Fields of Arle,2014.0,1.0,2,1.0,2.0,6616.0,8.10495,7.64503,3.893,748722.0,6.0,12.0,"Economic, Farming, Industry","Automatic Resource Growth, Worker Placement"
53,18602.0,Caylus Premium Limited Edition,2005.0,2.0,5,1.0,2.5,25413.0,7.79875,7.64246,3.8095,1899122.0,17.0,30.0,"City Building, Economic, Medieval","Ownership, Turn Order: Claim Action, Turn Order: Pass Order, Variable Setup, Worker Placement"
54,110327.0,Lords of Waterdeep,2012.0,2.0,5,1.0,2.0,41294.0,7.76062,7.63684,2.4762,1891588.0,10.0,1.0,"City Building, Fantasy","Card Drafting, Contracts, Increase Value of Unchosen Resources, Ownership, Set Collection, Take That"
55,157354.0,Five Tribes  The Djinns of Naqala,2014.0,2.0,4,0.6666666666666666,1.3333333333333333,28094.0,7.77088,7.62715,2.8544,1275623.0,14.0,13.0,"Animals, Arabian, Fantasy, Mythology","Auction, Bidding, End Game Bonuses, Hidden Victory Points, Mancala, Modular Board, Set Collection"
56,125153.0,The Gallerist,2015.0,1.0,4,1.0,2.5,7923.0,8.01962,7.6261,4.2812,778715.0,8.0,4.0,Economic,"Commodity Speculation, Investment, Set Collection, Worker Placement"
57,201808.0,Clank!  A Deck-Building Adventure,2016.0,2.0,4,0.5,1.0,21265.0,7.80783,7.6216,2.203,1400659.0,9.0,14.0,"Adventure, Fantasy","Card Drafting, Deck, Drafting, Pick-up and Deliver, Player Elimination, Point to Point Movement"
58,12493.0,Twilight Imperium (Third Edition),2005.0,3.0,6,3.0,4.0,17664.0,7.85887,7.61899,4.2483,2405162.0,2.0,1.0,"Civilization, Negotiation, Political, Sci-Fi, Space Exploration, War","Action Points, Area-Impulse, Dice Rolling, Follow, Hexagon Grid, Increase Value of Unchosen Resources"
59,93.0,El Grande,1995.0,2.0,5,1.0,2.0,22117.0,7.76578,7.61242,3.0638,1365209.0,4.0,9.0,"Medieval, Renaissance","Area Majority ,  Influence, Area Movement, Auction, Bidding, Card Drafting, Hand Management, Memory"
60,205896.0,Rising Sun,2018.0,3.0,5,1.5,2.0,12840.0,7.93891,7.61155,3.2761,1999126.0,9.0,12.0,"Bluffing, Fantasy, Miniatures, Mythology, Negotiation, War","Alliances, Area Majority ,  Influence, Area Movement, Set Collection, Simultaneous Action Selection, Take That"
61,146021.0,Eldritch Horror,2013.0,1.0,8,2.0,4.0,25811.0,7.83617,7.60826,3.3109,2777570.0,2.0,14.0,"Adventure, Fantasy, Fighting, Horror, Novel-based, Travel","Action Points, Cooperative Game, Dice Rolling, Point to Point Movement, Role Playing, Solo ,  Solitaire Game"
62,172386.0,Mombasa,2015.0,2.0,4,1.25,2.5,9610.0,7.91504,7.59493,3.9094,692534.0,16.0,16.0,Economic,"Action Queue, Area Majority ,  Influence, Card Drafting, Deck, Hand Management, Investment"
63,40834.0,Dominion  Intrigue,2009.0,2.0,4,0.5,0.5,28271.0,7.73324,7.59324,2.432,993427.0,8.0,18.0,"Card, Medieval","Card Drafting, Deck, Hand Management"
64,37111.0,Battlestar Galactica  The Board Game,2008.0,3.0,6,2.0,3.0,31058.0,7.74,7.58289,3.2358,2220403.0,12.0,11.0,"Bluffing, Deduction, Adaptation, Political, Sci-Fi, Space Exploration","Area Movement, Dice Rolling, Hand Management, Hidden Roles, Once-Per-Game Abilities, Role Playing"
65,178900.0,Codenames XXL,2015.0,2.0,8,0.25,0.25,57212.0,7.66889,7.58278,1.3078,1914562.0,27.0,53.0,"Card, Deduction, Party Game, Spies,Secret Agents, Word Game","Communication Limits, Memory, Push Your Luck, Team-Based Game"
66,161533.0,Lisboa,2017.0,1.0,4,1.0,2.0,5127.0,8.17991,7.57817,4.5358,672563.0,8.0,6.0,"City Building, Economic, Political","Area Majority ,  Influence, Card Drafting, Hand Management, Tile Placement"
67,163412.0,Patchwork,2014.0,2.0,2,0.25,0.5,37986.0,7.68609,7.57752,1.668,1059904.0,9.0,21.0,"Abstract Strategy, Puzzle","Card Drafting, Grid Coverage, Square Grid, Tile Placement, Time Track"
68,73439.0,Troyes,2010.0,2.0,4,1.5,1.5,16334.0,7.76486,7.57444,3.4537,1222544.0,13.0,11.0,"Dice, Economic, Medieval","Area Majority ,  Influence, Dice Rolling, Turn Order: Progressive, Worker Placement, Worker Placement with Dice Workers, Worker Placement"
69,229853.0,Teotihuacan  City of Gods,2018.0,1.0,4,1.5,2.0,8209.0,7.96554,7.57242,3.7113,783259.0,7.0,15.0,Ancient,"Area Movement, Point to Point Movement, Rondel, Set Collection, Tile Placement, Variable Player Powers"
70,521.0,\u52a0\u62ff\u5927\u68cb,1876.0,2.0,4,0.5,0.5,10385.0,7.83304,7.57143,1.2641,835012.0,0.0,31.0,"Action , Dexterity","Flicking, Team-Based Game"
71,199792.0,Everdell,2018.0,1.0,4,0.6666666666666666,1.3333333333333333,7997.0,8.00886,7.56244,2.8153,926878.0,5.0,15.0,"Animals, Card, City Building, Fantasy","Drafting, End Game Bonuses, Worker Placement"
72,192135.0,Too Many Bones,2017.0,1.0,4,1.0,2.0,3873.0,8.48024,7.56131,3.8254,1155725.0,2.0,4.0,"Adventure, Dice, Fantasy","Cooperative Game, Deck, Dice Rolling, Die Icon Resolution, Hand Management, Resource to Move"
73,144733.0,Russian Railroads,2013.0,2.0,4,1.5,2.0,13090.0,7.78561,7.55834,3.4177,768033.0,12.0,8.0,"Industry, Trains","End Game Bonuses, Worker Placement"
74,132531.0,Roll for the Galaxy,2014.0,2.0,5,0.75,0.75,23115.0,7.7039,7.5569,2.7725,1325075.0,6.0,8.0,"Civilization, Dice, Economic, Sci-Fi, Space Exploration","Deck, Dice Rolling, Simultaneous Action Selection, Variable Phase Order, Variable Player Powers"
75,191189.0,Aeon's End,2016.0,1.0,4,1.0,1.0,7055.0,8.03978,7.55684,2.7874,830901.0,4.0,8.0,"Card, Fantasy, Fighting, Sci-Fi","Card Drafting, Cooperative Game, Deck, Hand Management, Solo ,  Solitaire Game, Variable Phase Order"
76,2511.0,Sherlock Holmes Consulting Detective  The Thames Murders & Other Cases,1981.0,1.0,8,1.0,2.0,14768.0,7.7741,7.55577,2.7013,1395609.0,6.0,31.0,"Deduction, Murder,Mystery, Novel-based, Post-Napoleonic, Spies,Secret Agents","Cooperative Game, Solo ,  Solitaire Game, Storytelling"
77,42.0,Tigris & Euphrates,1997.0,2.0,4,1.5,1.5,23925.0,7.70272,7.5484,3.5162,1752244.0,3.0,20.0,"Ancient, Civilization, Territory Building","Area Majority ,  Influence, Hand Management, Highest-Lowest Scoring, Set Collection, Tile Placement"
78,102680.0,Trajan,2011.0,2.0,4,1.0,2.0,13483.0,7.77469,7.54428,3.6431,971283.0,13.0,9.0,"Ancient, Political","Area Movement, Card Drafting, Hand Management, Mancala, Rondel, Set Collection"
79,236457.0,Architects of the West Kingdom,2018.0,1.0,5,1.0,1.3333333333333333,10239.0,7.86296,7.54138,2.7591,698259.0,9.0,14.0,"City Building, Medieval","Drafting, Variable Player Powers, Worker Placement"
80,200680.0,Agricola (Revised Edition),2016.0,1.0,4,0.5,2.0,6317.0,8.06574,7.5377,3.4818,411005.0,0.0,17.0,"Animals, Economic, Farming","Card Drafting, Enclosure, Hand Management, Worker Placement, Solo ,  Solitaire Game, Team-Based Game"
81,36218.0,Dominion,2008.0,2.0,4,0.5,0.5,71730.0,7.63451,7.52991,2.3606,3877340.0,41.0,35.0,"Card, Medieval","Deck, Delayed Purchase, Hand Management, Take That, Variable Setup"
82,30549.0,Pandemic,2008.0,2.0,4,0.75,0.75,89581.0,7.62214,7.52668,2.419,3425864.0,34.0,65.0,Medical,"Action Points, Cooperative Game, Hand Management, Point to Point Movement, Set Collection, Solo ,  Solitaire Game"
83,247763.0,Underwater Cities,2018.0,1.0,4,1.3333333333333333,2.5,5117.0,8.09731,7.52291,3.5591,499560.0,5.0,15.0,"Card, City Building, Civilization, Industry, War, Sci-Fi","End Game Bonuses, Income, Network and Route Building, Turn Order: Stat-Based, Worker Placement"
84,170042.0,Raiders of the North Sea,2015.0,2.0,4,1.0,1.3333333333333333,11458.0,7.80512,7.5215,2.5222,790671.0,5.0,15.0,"Medieval, War","Dice Rolling, Hand Management, Set Collection, Worker Placement, Worker Placement"
85,198928.0,Pandemic  Iberia,2016.0,2.0,5,0.75,0.75,6984.0,7.95053,7.51007,2.5929,411168.0,2.0,6.0,Medical,"Action Points, Cooperative Game, Hand Management, Point to Point Movement, Set Collection, Solo ,  Solitaire Game"
86,103885.0,Star Wars  X-Wing Miniatures Game,2012.0,2.0,2,0.5,0.75,21679.0,7.72744,7.50938,2.4812,3033656.0,11.0,14.0,"Aviation , Flight, Bluffing, Collectible Components, Miniatures, Adaptation, Sci-Fi","Action Queue, Critical Hits and Failures, Dice Rolling, Movement Template, Player Elimination, Simultaneous Action Selection"
87,127023.0,Kemet,2012.0,2.0,5,1.5,2.0,14487.0,7.73405,7.50852,2.995,1223298.0,0.0,9.0,"Ancient, Fighting, Miniatures, Mythology","Action Points, Area Majority ,  Influence, Area Movement, Card Drafting, Hand Management"
88,146508.0,T.I.M.E Stories,2015.0,2.0,4,1.5,1.5,21005.0,7.67362,7.4924,2.6065,1910753.0,11.0,16.0,"Adventure, Adult, Puzzle, Sci-Fi","Cooperative Game, Dice Rolling, Storytelling, Variable Player Powers"
89,196340.0,Yokohama,2016.0,2.0,4,1.5,1.5,7062.0,7.88892,7.48921,3.3117,575676.0,3.0,11.0,Economic,"Contracts, End Game Bonuses, Grid Movement, Modular Board, Network and Route Building, Set Collection"
90,150376.0,Dead of Winter  A Crossroads Game,2014.0,2.0,5,1.0,2.0,35465.0,7.634,7.48823,3.0059,2280866.0,11.0,15.0,"Bluffing, Deduction, Horror, Zombies","Action Points, Area Movement, Cooperative Game, Dice Rolling, Hand Management, Narrative Choice ,  Paragraph"
91,182874.0,Grand Austria Hotel,2015.0,2.0,4,1.0,2.0,9828.0,7.78966,7.48384,3.2274,579863.0,5.0,10.0,Economic,"Action Drafting, Contracts, Dice Rolling, End Game Bonuses, Hand Management, Once-Per-Game Abilities"
92,34635.0,Stone Age,2008.0,2.0,4,1.0,1.5,40596.0,7.58793,7.48112,2.4858,1887647.0,26.0,33.0,"Dice, Prehistoric","Dice Rolling, Set Collection, Turn Order: Progressive, Worker Placement"
93,175155.0,Forbidden Stars,2015.0,2.0,4,2.0,3.0,6609.0,7.96296,7.47915,3.8091,1013333.0,2.0,6.0,"Bluffing, Fighting, Miniatures, Sci-Fi, War","Area Majority ,  Influence, Dice Rolling, Hand Management, Modular Board, Order Counters, Variable Player Powers"
94,172287.0,Champions of Midgard,2015.0,2.0,4,1.0,1.5,10537.0,7.78284,7.47804,2.5984,750909.0,0.0,9.0,"Adventure, Dice, Fantasy, Fighting, Medieval, Mythology","Card Drafting, Dice Rolling, Set Collection, Variable Player Powers, Worker Placement with Dice Workers"
95,104162.0,Descent  Journeys in the Dark (Second Edition),2012.0,2.0,5,2.0,2.0,20701.0,7.71381,7.47613,3.2016,3252081.0,1.0,16.0,"Adventure, Exploration, Fantasy, Fighting, Miniatures","Action Points, Dice Rolling, Grid Movement, Hand Management, Line of Sight, Modular Board"
96,161970.0,Alchemists,2014.0,2.0,4,2.0,2.0,16075.0,7.69133,7.47496,3.8768,984414.0,9.0,15.0,"Deduction, Fantasy","Card Drafting, Constrained Bidding, End Game Bonuses, Events, Hand Management, Turn Order: Progressive"
97,203993.0,Lorenzo il Magnifico,2016.0,2.0,4,1.0,2.0,6961.0,7.8858,7.47095,3.2977,489968.0,2.0,13.0,Renaissance,"Card Drafting, Dice Rolling, Variable Player Powers, Worker Placement"
98,147020.0,Star Realms,2014.0,2.0,2,0.3333333333333333,0.3333333333333333,31323.0,7.60028,7.46292,1.9503,1263092.0,11.0,13.0,"Card, Fighting, Sci-Fi","Card Drafting, Deck, Hand Management, Take That"
99,146652.0,Legendary Encounters  An Alien Deck Building Game,2014.0,1.0,5,0.5,1.0,10018.0,7.78246,7.45933,2.7051,935141.0,4.0,1.0,"Card, Fighting, Horror, Adaptation, Sci-Fi","Card Drafting, Cooperative Game, Deck, Player Elimination, Solo ,  Solitaire Game, Team-Based Game"
100,9609.0,War of the Ring,2004.0,2.0,4,2.0,2.0,9605.0,7.77255,7.45356,3.8417,1975338.0,6.0,9.0,"Adventure, Fantasy, Miniatures, Novel-based, Territory Building, War","Action Points, Area Majority ,  Influence, Area Movement, Campaign ,  Battle Card Driven, Dice Rolling, Hand Management"
101,244521.0,The Quacks of Quedlinburg,2018.0,2.0,4,0.75,0.75,10754.0,7.75405,7.45302,1.9819,575529.0,10.0,16.0,Medieval,"Catch the Leader, Deck, Dice Rolling, Push Your Luck"
102,148949.0,Istanbul,2014.0,2.0,5,0.6666666666666666,1.0,22106.0,7.59753,7.44899,2.595,926722.0,12.0,19.0,Economic,"Dice Rolling, Grid Movement, Modular Board, Pick-up and Deliver, Race"
103,155821.0,Inis,2016.0,2.0,4,1.0,1.5,10089.0,7.79062,7.44513,2.8782,1006148.0,6.0,12.0,"Card, Miniatures, Mythology","Action Drafting, Area Majority ,  Influence, Area Movement, Card Drafting, Hand Management, Modular Board"
104,103343.0,A Game of Thrones  The Board Game (Second Edition),2011.0,3.0,6,2.0,4.0,25936.0,7.63935,7.44001,3.7086,2101561.0,2.0,16.0,"Bluffing, Fantasy, Negotiation, Novel-based, Political, War","Area Majority ,  Influence, Area Movement, Auction, Bidding, Hand Management, Order Counters, Player Elimination"
105,155426.0,Castles of Mad King Ludwig,2014.0,1.0,4,1.5,1.5,20168.0,7.59941,7.43963,2.6562,1028285.0,13.0,11.0,"Post-Napoleonic, Puzzle","Auction, Bidding, Card Drafting, End Game Bonuses, Pattern Building, Set Collection, Tile Placement"
106,128882.0,The Resistance  Avalon,2012.0,5.0,10,0.5,0.5,24359.0,7.60662,7.4376,1.7775,1261991.0,3.0,14.0,"Bluffing, Card, Deduction, Fantasy, Medieval, Negotiation","Hidden Roles, Memory, Roles with Asymmetric Information, Simultaneous Action Selection, Team-Based Game, Traitor Game"
107,14996.0,Ticket to Ride  Europe,2005.0,2.0,5,0.5,1.0,51162.0,7.55324,7.43651,1.9486,1244911.0,6.0,32.0,Trains,"Card Drafting, Hand Management, Network and Route Building, Push Your Luck, Set Collection"
108,233371.0,Clank! In! Space!,2017.0,2.0,4,0.75,1.5,6548.0,7.88039,7.43269,2.5,365176.0,2.0,4.0,Sci-Fi,"Card Drafting, Deck, Modular Board, Player Elimination, Point to Point Movement, Push Your Luck"
109,43111.0,Chaos in the Old World,2009.0,3.0,4,1.0,2.0,13617.0,7.67164,7.43059,3.1823,1373646.0,9.0,9.0,"Fantasy, Fighting, Horror, Mythology, War","Action Points, Area Majority ,  Influence, Area Movement, Dice Rolling, Hand Management, Role Playing"
110,225694.0,Decrypto,2018.0,3.0,8,0.25,0.75,7649.0,7.80921,7.42763,1.813,273854.0,7.0,17.0,"Deduction, Party Game, Word Game","Communication Limits, Targeted Clues, Team-Based Game"
111,17133.0,Railways of the World,2005.0,2.0,6,2.0,2.0,10671.0,7.68907,7.42604,3.024,1157726.0,4.0,9.0,"Trains, Transportation, Adaptation","Action Points, Auction, Bidding, Card Drafting, Network and Route Building, Pick-up and Deliver, Tile Placement"
112,239188.0,Chronicles of Crime,2018.0,1.0,4,1.0,1.5,8287.0,7.91598,7.42389,2.1022,427699.0,9.0,18.0,"Adventure, Deduction, Murder,Mystery","Cooperative Game, Scenario ,  Mission ,  Campaign Game, Storytelling, Variable Player Powers"
113,70149.0,Ora et Labora,2011.0,1.0,4,1.0,3.0,9132.0,7.70562,7.41277,3.9043,890506.0,10.0,14.0,"City Building, Economic, Industry, Medieval, Religious, Territory Building","Increase Value of Unchosen Resources, Modular Board, Network and Route Building, Worker Placement, Worker Placement"
114,14105.0,Commands and Colors  Ancients,2006.0,2.0,2,1.0,1.0,7655.0,7.77981,7.41243,2.6961,1374407.0,6.0,7.0,"Ancient, War","Campaign ,  Battle Card Driven, Command Cards, Dice Rolling, Hand Management, Hexagon Grid, Modular Board"
115,221194.0,Dinosaur Island,2017.0,1.0,4,1.5,2.0,8420.0,7.79778,7.41063,2.9841,864366.0,6.0,10.0,"Economic, Sci-Fi","Action Points, Dice Rolling, Set Collection, Tile Placement, Worker Placement"
116,233398.0,Endeavor  Age of Sail,2018.0,2.0,5,1.0,1.5,4521.0,8.08502,7.40617,2.8015,399777.0,1.0,10.0,"Exploration, War, Renaissance","Area Majority ,  Influence, Card Drafting, Set Collection"
117,123260.0,Suburbia,2012.0,1.0,4,1.5,1.5,20018.0,7.54926,7.40562,2.7721,1140840.0,2.0,10.0,"City Building, Economic","Card Drafting, Hexagon Grid, Set Collection, Tile Placement"
118,77423.0,The Lord of the Rings  The Card Game,2011.0,1.0,2,0.5,1.0,19123.0,7.63572,7.40445,3.1583,3403940.0,7.0,13.0,"Adventure, Card, Fantasy, Novel-based","Cooperative Game, Hand Management, Solo ,  Solitaire Game, Variable Player Powers"
119,194655.0,Santorini,2016.0,2.0,4,0.3333333333333333,0.3333333333333333,21311.0,7.57212,7.40429,1.7361,1179977.0,4.0,13.0,"Abstract Strategy, Ancient, Mythology","Square Grid, Three Dimensional Movement, Variable Player Powers"
120,54043.0,Jaipur,2009.0,2.0,2,0.5,0.5,31102.0,7.51641,7.39986,1.5049,999169.0,8.0,27.0,"Animals, Card","Card Drafting, Hand Management, Score-and-Reset Game, Set Collection"
121,43015.0,Hansa Teutonica,2009.0,2.0,5,0.75,1.5,10716.0,7.64391,7.39907,3.125,817464.0,10.0,8.0,Medieval,"Action Points, Area Majority ,  Influence, End Game Bonuses, Network and Route Building, Ownership, Tech Trees ,  Tech Tracks"
122,126042.0,Nations,2013.0,1.0,5,0.6666666666666666,3.3333333333333335,10457.0,7.66073,7.3958,3.5345,1068456.0,5.0,8.0,"Card, Civilization, Economic","Automatic Resource Growth, Card Drafting, Events, Turn Order: Pass Order, Variable Player Powers, Worker Placement"
123,4098.0,Age of Steam  Deluxe Edition,2002.0,1.0,6,2.0,2.0,7881.0,7.72871,7.39561,3.9198,1098120.0,4.0,9.0,"Economic, Trains, Transportation","Auction, Bidding, Catch the Leader, Dice Rolling, Loans, Network and Route Building, Player Elimination"
124,175640.0,Vinhos Deluxe Edition,2016.0,1.0,4,1.0,2.25,3237.0,8.22361,7.39453,4.0722,363705.0,2.0,3.0,"Economic, Industry","Area Majority ,  Influence, Variable Phase Order, Worker Placement"
125,10630.0,Memoir '44,2004.0,2.0,8,0.5,1.0,23743.0,7.55646,7.39315,2.2752,2060243.0,6.0,6.0,"Miniatures, War, War","Area Majority ,  Influence, Campaign ,  Battle Card Driven, Command Cards, Dice Rolling, Grid Movement, Hand Management"
126,91.0,Paths of Glory,1999.0,2.0,2,8.0,8.0,4216.0,8.04126,7.38713,3.827,1095128.0,4.0,11.0,"War, War","Campaign ,  Battle Card Driven, Dice Rolling, Point to Point Movement"
127,233867.0,\u6b61\u8fce\u4f86\u5230,2018.0,1.0,20,0.4166666666666667,0.4166666666666667,10627.0,7.65254,7.3865,1.8333,562860.0,8.0,15.0,City Building,"Paper-and-Pencil, Pattern Building"
128,224037.0,Codenames  Duet,2017.0,2.0,4,0.25,0.5,10021.0,7.64928,7.38561,1.3353,307148.0,7.0,20.0,"Card, Deduction, Spies,Secret Agents, Word Game","Communication Limits, Cooperative Game, Push Your Luck, Team-Based Game"
129,39463.0,Cosmic Encounter  42nd Anniversary Edition,2008.0,3.0,5,1.0,2.0,25296.0,7.54488,7.38447,2.5715,1801848.0,2.0,11.0,"Bluffing, Negotiation, Sci-Fi, Space Exploration","Alliances, Auction, Bidding, Hand Management, Negotiation, Race, Simultaneous Action Selection"
130,171131.0,Captain Sonar,2016.0,2.0,8,0.75,1.0,13730.0,7.60333,7.38289,2.126,868175.0,9.0,12.0,"Deduction, Fighting, War, Real-time","Grid Movement, Hidden Movement, Line Drawing, Real-Time, Role Playing, Secret Unit Deployment"
131,155068.0,Arcadia Quest,2014.0,2.0,4,1.0,1.0,8341.0,7.77327,7.38016,2.5316,1083129.0,1.0,7.0,"Adventure, Fantasy, Fighting, Miniatures","Dice Rolling, Grid Movement, Modular Board, Take That, Variable Player Powers"
132,21050.0,Combat Commander  Europe,2006.0,2.0,2,1.0,3.0,5045.0,7.92614,7.38011,3.2318,1266555.0,8.0,5.0,"War, War","Campaign ,  Battle Card Driven, Hexagon Grid, Simulation, Variable Phase Order"
133,195421.0,Near and Far,2017.0,2.0,4,1.5,2.0,5727.0,7.86953,7.37726,2.8279,673737.0,6.0,7.0,"Adventure, Exploration","Card Drafting, Dice Rolling, Narrative Choice ,  Paragraph, Network and Route Building, Set Collection, Storytelling"
134,163068.0,Trickerion  Legends of Illusion,2015.0,2.0,4,1.0,3.0,5573.0,7.87665,7.37647,4.17,667883.0,3.0,5.0,War,"Action Points, Action Queue, Catch the Leader, Simultaneous Action Selection, Tile Placement, Turn Order: Stat-Based"
